Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
3/12/2016 14:00:00,33058.93,33716.08,1.99%,10277.38,10814.03,5.22%,1101.5,1036.09,5.94%,1918.49,1984.21,3.43%,657.11,698.75,6.34%,9972.38,10312.94,3.42%,2965.18,2799.96,5.57%,5216.86,5146.17,1.36%,950.04,923.95,2.75%
3/12/2016 15:00:00,33176.77,33397.18,0.66%,10359.37,10587.15,2.20%,1120.02,1039.06,7.23%,1927.03,1951.18,1.25%,655.99,697.91,6.39%,9901.87,10176.42,2.77%,3040.91,2898.91,4.67%,5225.03,5125.94,1.90%,946.56,920.62,2.74%
3/12/2016 16:00:00,33207.44,33792.76,1.76%,10335.12,10643.51,2.98%,1149.85,1047.38,8.91%,1925.82,1968.59,2.22%,654.67,692.36,5.76%,9885.37,10414.97,5.36%,3064.85,2889.31,5.73%,5252.45,5213.66,0.74%,939.3,922.98,1.74%
3/12/2016 17:00:00,33154.86,34154.93,3.02%,10248.89,10707.44,4.47%,1152.92,1093.51,5.15%,1930.23,1962.49,1.67%,657.76,737.96,12.19%,9938.98,10329.29,3.93%,3030.71,3025.83,0.16%,5278.43,5357.37,1.50%,916.93,941.04,2.63%
3/12/2016 18:00:00,33266.38,35236.79,5.92%,10186.82,10422.91,2.32%,1146.73,1156.56,0.86%,1924.35,1976.77,2.72%,670.04,741.83,10.71%,10127.99,11152.35,10.11%,2955.3,3139.31,6.23%,5328.41,5670.55,6.42%,926.73,976.5,5.37%
3/12/2016 19:00:00,34092.14,35224.35,3.32%,10295.25,10199.57,0.93%,1180.06,1167.15,1.09%,1961.91,2002.73,2.08%,692.78,742.77,7.22%,10485.24,11251.39,7.31%,2997.25,3074.03,2.56%,5515.95,5771.33,4.63%,963.69,1015.39,5.36%
3/12/2016 20:00:00,33355.21,34584.51,3.69%,10038.72,10035.31,0.03%,1175.52,1150.21,2.15%,1956.29,2031.48,3.84%,686.38,738.42,7.58%,10272.43,10941.92,6.52%,2893.97,3009.73,4.00%,5375.68,5670.9,5.49%,956.22,1006.55,5.26%
3/12/2016 21:00:00,32224.65,33375.92,3.57%,9698.69,9680.77,0.18%,1138.73,1117.22,1.89%,1928.98,1990.1,3.17%,667.45,717.36,7.48%,9921.7,10653.19,7.37%,2766.04,2806.36,1.46%,5170.53,5445.7,5.32%,932.54,965.24,3.51%
3/12/2016 22:00:00,30551.02,31583.71,3.38%,9205.1,9280.42,0.82%,1084.79,1045.51,3.62%,1899.87,1957.23,3.02%,639.16,680.41,6.45%,9365.41,9909.83,5.81%,2611.61,2704.64,3.56%,4856.86,5091.26,4.83%,888.23,914.41,2.95%
3/12/2016 23:00:00,28704.61,29528.32,2.87%,8678.69,8827.23,1.71%,1001.28,974.03,2.72%,1863.8,1928.55,3.47%,610.97,647.76,6.02%,8753.05,9126.34,4.26%,2441.63,2490.61,2.01%,4511.05,4666.72,3.45%,844.15,867.08,2.72%
3/13/2016 00:00:00,27114.26,28562.96,5.34%,8160.93,8575.39,5.08%,961.4,951.66,1.01%,1840.57,1920.87,4.36%,587.26,633.29,7.84%,8219.58,8784.2,6.87%,2328.74,2338.04,0.40%,4197.32,4496.95,7.14%,818.46,862.58,5.39%
3/13/2016 01:00:00,25986.35,26648.95,2.55%,7929.55,8122.97,2.44%,920.78,900.07,2.25%,1806.28,1901.19,5.25%,580.41,603.84,4.04%,7792.58,8030.27,3.05%,2177.89,2158.18,0.91%,3989.8,4112.47,3.07%,789.05,819.97,3.92%
3/13/2016 03:00:00,25362.96,26681.73,5.20%,7760.7,8070.63,3.99%,890.98,895.82,0.54%,1801.25,1913.12,6.21%,571.39,588.77,3.04%,7564.29,8115.92,7.29%,2109.52,2120.02,0.50%,3879.55,4145.14,6.85%,785.29,832.3,5.99%
3/13/2016 04:00:00,25161.64,27052.06,7.51%,7673.73,8239.81,7.38%,901.75,906.96,0.58%,1809.56,1937.42,7.07%,573.8,589.59,2.75%,7504.37,8150.21,8.61%,2074.95,2144.15,3.33%,3838.44,4230.25,10.21%,785.05,853.68,8.74%
3/13/2016 05:00:00,25374.98,27277.56,7.50%,7706.6,8198.91,6.39%,924.49,939.12,1.58%,1817.63,1934.48,6.43%,584.25,619.22,5.98%,7598.72,8249.84,8.57%,2076.6,2194.57,5.68%,3862.43,4267.84,10.50%,804.26,873.59,8.62%
3/13/2016 06:00:00,26075.5,28382.06,8.85%,7874.36,8451.03,7.32%,887.6,954.87,7.58%,1844.1,1970.02,6.83%,587.09,664.22,13.14%,7922.05,8720.47,10.08%,2120.3,2275.01,7.30%,4003.15,4435.88,10.81%,836.84,910.55,8.81%
3/13/2016 07:00:00,26871.16,29481.57,9.71%,8013.06,8648.29,7.93%,921.74,977.44,6.04%,1873.41,2017.9,7.71%,604.74,666.94,10.29%,8277.44,9300.16,12.36%,2155.44,2353.15,9.17%,4149.55,4585.52,10.51%,875.77,932.18,6.44%
3/13/2016 08:00:00,27596.65,30557.42,10.73%,8116.37,9014.93,11.07%,996.66,1015.57,1.90%,1867.11,1996.7,6.94%,623.76,725.15,16.26%,8585.73,9599.51,11.81%,2196.43,2410.57,9.75%,4311.49,4855.08,12.61%,899.09,939.91,4.54%
3/13/2016 09:00:00,28962.3,32637.31,12.69%,8537.74,9674.45,13.31%,1027.77,1068.58,3.97%,1891.6,1998.12,5.63%,633.37,753.2,18.92%,9021.41,10393.21,15.21%,2382.34,2672.58,12.18%,4561.79,5091.31,11.61%,906.29,985.86,8.78%
3/13/2016 10:00:00,30213.36,33680.53,11.48%,9019.15,9824.67,8.93%,1076.13,1073.24,0.27%,1897.16,2022.09,6.59%,635.99,726.93,14.30%,9369.92,10865.26,15.96%,2569.13,2795.98,8.83%,4741.22,5375.16,13.37%,904.66,997.2,10.23%
3/13/2016 11:00:00,31367.57,33823.34,7.83%,9478.57,10045.73,5.98%,1098.39,1073.09,2.30%,1903.56,1974.09,3.71%,637.84,701.81,10.03%,9622.97,10663.83,10.82%,2759.68,2925.88,6.02%,4969.0,5462.65,9.93%,897.56,976.25,8.77%
3/13/2016 12:00:00,32410.74,34196.43,5.51%,9915.38,10355.32,4.44%,1107.38,1084.87,2.03%,1900.43,1984.37,4.42%,641.33,695.54,8.45%,9838.48,10755.81,9.32%,2963.87,2969.22,0.18%,5141.69,5392.95,4.89%,902.19,958.34,6.22%
3/13/2016 13:00:00,33308.47,34470.29,3.49%,10272.79,10912.05,6.22%,1135.97,1076.75,5.21%,1910.65,1950.1,2.06%,639.96,693.03,8.29%,9965.06,10513.22,5.50%,3184.63,3100.06,2.66%,5298.64,5290.08,0.16%,900.78,935.0,3.80%
3/13/2016 14:00:00,34118.21,34696.79,1.70%,10634.04,11077.17,4.17%,1149.39,1062.99,7.52%,1924.8,1948.63,1.24%,635.52,698.92,9.98%,10064.08,10503.87,4.37%,3387.81,3180.93,6.11%,5421.86,5292.59,2.38%,900.71,931.69,3.44%
3/13/2016 15:00:00,34945.47,34739.88,0.59%,10967.5,11311.23,3.13%,1166.73,1070.52,8.25%,1934.07,1961.4,1.41%,636.12,697.91,9.71%,10189.67,10220.46,0.30%,3553.81,3246.99,8.63%,5592.04,5305.3,5.13%,905.54,926.07,2.27%
3/13/2016 16:00:00,35687.1,34071.54,4.53%,11219.02,10953.28,2.37%,1203.08,1082.51,10.02%,1940.01,1940.14,0.01%,642.29,700.84,9.12%,10328.4,10054.63,2.65%,3668.8,3092.09,15.72%,5764.37,5312.46,7.84%,921.13,935.57,1.57%
3/13/2016 17:00:00,36130.76,34174.16,5.42%,11334.44,10801.64,4.70%,1195.37,1072.12,10.31%,1949.15,1933.83,0.79%,646.63,737.96,14.13%,10433.15,10329.29,1.00%,3706.57,3061.41,17.41%,5930.43,5300.63,10.62%,935.02,937.28,0.24%
3/13/2016 18:00:00,35909.75,34758.8,3.21%,11153.19,10532.12,5.57%,1202.35,1116.18,7.17%,1941.62,1970.28,1.48%,648.98,736.06,13.42%,10417.66,10929.42,4.91%,3619.73,3140.4,13.24%,5982.08,5377.97,10.10%,944.13,956.35,1.29%
3/13/2016 19:00:00,35613.55,34970.03,1.81%,10969.74,10386.18,5.32%,1233.18,1126.19,8.68%,1929.72,1999.27,3.60%,663.38,742.77,11.97%,10501.29,11073.87,5.45%,3454.25,3203.37,7.26%,5912.54,5465.01,7.57%,949.45,973.36,2.52%
3/13/2016 20:00:00,36275.34,34781.35,4.12%,11046.56,10543.62,4.55%,1268.32,1111.1,12.40%,1968.74,2016.96,2.45%,694.38,738.42,6.34%,10887.44,10941.92,0.50%,3427.75,3132.42,8.62%,5997.37,5333.59,11.07%,984.78,963.31,2.18%
3/13/2016 21:00:00,35080.13,33368.49,4.88%,10698.03,9797.31,8.42%,1224.55,1084.85,11.41%,1950.8,1992.09,2.12%,684.65,707.49,3.34%,10567.18,10623.98,0.54%,3254.99,2934.73,9.84%,5739.41,5265.97,8.25%,960.51,962.08,0.16%
3/13/2016 22:00:00,33016.95,31578.62,4.36%,10216.31,9360.4,8.38%,1144.69,1034.41,9.63%,1906.82,1957.23,2.64%,646.13,682.82,5.68%,9837.18,9909.83,0.74%,3043.52,2776.23,8.78%,5312.31,4949.7,6.83%,909.98,908.01,0.22%
3/13/2016 23:00:00,30296.36,29616.54,2.24%,9498.35,8976.92,5.49%,1051.97,964.53,8.31%,1835.8,1928.55,5.05%,597.08,646.27,8.24%,8901.72,9126.34,2.52%,2776.26,2496.84,10.06%,4785.47,4599.71,3.88%,849.71,877.39,3.26%
3/14/2016 00:00:00,27985.37,27870.53,0.41%,8814.9,8369.29,5.06%,958.86,961.35,0.26%,1790.45,1912.12,6.80%,563.47,632.94,12.33%,8180.85,8668.1,5.96%,2502.27,2329.58,6.90%,4335.93,4151.6,4.25%,838.64,845.54,0.82%
3/14/2016 01:00:00,26485.53,27060.43,2.17%,8367.13,8125.19,2.89%,889.23,978.2,10.01%,1767.55,1927.17,9.03%,550.83,624.44,13.36%,7735.88,8274.02,6.96%,2316.48,2197.3,5.14%,4040.43,4097.16,1.40%,818.0,836.95,2.32%
3/14/2016 02:00:00,25644.48,26445.56,3.12%,8078.79,8037.75,0.51%,904.21,974.15,7.74%,1759.39,1895.49,7.74%,544.5,603.84,10.90%,7471.68,8024.54,7.40%,2199.78,2132.55,3.06%,3879.17,3922.98,1.13%,806.96,854.26,5.86%
3/14/2016 03:00:00,25362.55,26837.09,5.81%,7972.91,8044.4,0.90%,882.1,992.95,12.57%,1757.2,1913.12,8.87%,539.0,597.53,10.86%,7440.54,8413.88,13.08%,2143.7,2105.64,1.78%,3821.03,3926.53,2.76%,806.07,843.03,4.59%
3/14/2016 04:00:00,25738.71,27386.71,6.40%,8079.98,8111.19,0.39%,897.49,1040.5,15.93%,1765.68,1917.0,8.57%,547.63,612.73,11.89%,7622.24,8425.32,10.54%,2136.65,2137.04,0.02%,3869.25,4255.17,9.97%,819.79,887.76,8.29%
3/14/2016 05:00:00,27309.74,29445.41,7.82%,8481.13,8610.44,1.52%,973.92,1102.73,13.23%,1797.05,1937.38,7.81%,577.55,692.28,19.86%,8257.81,9155.86,10.88%,2218.73,2256.92,1.72%,4144.85,4710.14,13.64%,858.71,979.66,14.09%
3/14/2016 06:00:00,29911.7,33644.21,12.48%,9038.34,9392.17,3.91%,1096.4,1250.61,14.06%,1871.03,2037.93,8.92%,633.46,749.88,18.38%,9342.87,10898.06,16.65%,2398.88,2585.47,7.78%,4592.86,5639.97,22.80%,937.86,1090.14,16.24%
3/14/2016 07:00:00,31701.61,34725.01,9.54%,9397.0,9823.66,4.54%,1137.31,1211.36,6.51%,1943.62,2074.46,6.73%,677.93,797.28,17.60%,10088.23,11536.17,14.35%,2536.32,2681.74,5.73%,4916.55,5505.19,11.97%,1004.65,1095.16,9.01%
3/14/2016 08:00:00,32048.77,33504.75,4.54%,9568.75,9887.24,3.33%,1116.44,1162.54,4.13%,1934.82,2081.44,7.58%,682.91,753.92,10.40%,10177.07,10733.97,5.47%,2562.07,2639.28,3.01%,4996.11,5234.35,4.77%,1010.6,1012.02,0.14%
3/14/2016 09:00:00,32788.04,34498.82,5.22%,9841.21,10173.0,3.37%,1188.61,1195.87,0.61%,1928.54,2031.59,5.34%,688.11,750.5,9.07%,10341.13,11214.17,8.44%,2653.22,2721.04,2.56%,5145.27,5426.55,5.47%,1001.95,986.1,1.58%
3/14/2016 10:00:00,33940.86,35365.88,4.20%,10274.64,10579.51,2.97%,1213.09,1219.51,0.53%,1944.16,2065.32,6.23%,695.7,739.55,6.30%,10641.78,11400.58,7.13%,2814.72,2831.41,0.59%,5356.14,5528.26,3.21%,1000.63,1001.74,0.11%
3/14/2016 11:00:00,35278.64,35578.49,0.85%,10807.97,10725.67,0.76%,1250.83,1224.4,2.11%,1959.82,2043.91,4.29%,700.95,752.34,7.33%,10938.12,11250.13,2.85%,3022.33,2978.64,1.45%,5599.31,5610.09,0.19%,999.32,993.3,0.60%
3/14/2016 12:00:00,36647.77,35671.74,2.66%,11345.66,10749.04,5.26%,1280.33,1230.1,3.92%,1971.99,2024.25,2.65%,696.61,743.03,6.66%,11212.72,11138.01,0.67%,3257.41,3147.73,3.37%,5877.2,5657.66,3.74%,1005.85,981.92,2.38%
3/14/2016 13:00:00,38408.97,36521.35,4.91%,12022.08,11480.5,4.50%,1335.95,1242.65,6.98%,1999.29,2072.28,3.65%,708.07,732.9,3.51%,11580.63,11085.2,4.28%,3506.61,3134.2,10.62%,6227.33,5789.55,7.03%,1029.01,984.08,4.37%
3/14/2016 14:00:00,39952.29,36517.99,8.60%,12590.8,11456.79,9.01%,1380.99,1255.17,9.11%,2019.97,2043.37,1.16%,717.34,720.83,0.49%,11926.04,10984.12,7.90%,3723.26,3255.61,12.56%,6539.77,5815.73,11.07%,1054.13,986.37,6.43%
3/14/2016 15:00:00,41266.41,36302.41,12.03%,12998.01,11313.08,12.96%,1417.86,1257.28,11.33%,2040.15,2046.32,0.30%,727.3,717.21,1.39%,12226.31,10788.89,11.76%,3901.13,3304.3,15.30%,6871.33,5885.97,14.34%,1084.32,989.35,8.76%
3/14/2016 16:00:00,42203.18,36152.62,14.34%,13214.63,11127.08,15.80%,1457.94,1249.92,14.27%,2061.78,2017.98,2.12%,736.29,710.63,3.49%,12521.72,10825.09,13.55%,3962.44,3293.37,16.89%,7137.34,5933.66,16.86%,1111.03,994.9,10.45%
3/14/2016 17:00:00,42408.57,36124.79,14.82%,13141.0,11016.43,16.17%,1459.11,1222.39,16.22%,2061.35,2039.22,1.07%,738.91,711.9,3.66%,12713.25,11046.64,13.11%,3874.0,3158.22,18.48%,7306.92,5938.68,18.73%,1114.04,991.3,11.02%
3/14/2016 18:00:00,41608.94,37131.45,10.76%,12642.29,11358.99,10.15%,1447.61,1252.95,13.45%,2043.37,2012.11,1.53%,737.82,745.36,1.02%,12593.32,11560.95,8.20%,3720.28,3228.1,13.23%,7313.56,5970.28,18.37%,1110.69,1002.72,9.72%
3/14/2016 19:00:00,40522.52,37004.12,8.68%,12186.47,11045.63,9.36%,1431.92,1246.23,12.97%,2036.7,2059.63,1.13%,737.23,753.62,2.22%,12373.65,11654.76,5.81%,3578.83,3222.44,9.96%,7085.9,6024.54,14.98%,1091.81,997.27,8.66%
3/14/2016 20:00:00,40498.06,36216.2,10.57%,11992.4,10717.94,10.63%,1454.14,1218.92,16.18%,2065.77,2067.75,0.10%,753.51,750.65,0.38%,12544.02,11441.97,8.79%,3572.43,3157.77,11.61%,7016.95,5866.29,16.40%,1098.84,994.9,9.46%
3/14/2016 21:00:00,38619.76,35232.45,8.77%,11361.88,10620.2,6.53%,1392.53,1193.66,14.28%,2031.63,2036.77,0.25%,725.08,721.88,0.44%,11990.27,11015.24,8.13%,3414.93,3088.67,9.55%,6638.32,5599.77,15.64%,1065.13,956.26,10.22%
3/14/2016 22:00:00,36105.3,33167.86,8.14%,10725.92,9988.46,6.88%,1284.35,1125.64,12.36%,1974.82,1994.59,1.00%,679.98,696.35,2.41%,11080.79,10275.54,7.27%,3220.66,2897.85,10.02%,6138.55,5285.71,13.89%,1000.23,903.73,9.65%
3/14/2016 23:00:00,32940.14,30600.25,7.10%,9907.61,9048.76,8.67%,1204.98,1041.21,13.59%,1886.1,1937.1,2.70%,624.73,647.78,3.69%,9950.48,9374.62,5.79%,2922.28,2813.46,3.72%,5520.04,4888.67,11.44%,923.93,848.65,8.15%
3/15/2016 00:00:00,30310.13,28701.76,5.31%,9239.74,8547.16,7.50%,1114.2,979.35,12.10%,1840.38,1912.12,3.90%,599.92,640.11,6.70%,9014.14,8794.51,2.44%,2653.69,2577.46,2.87%,5012.87,4443.5,11.36%,835.19,807.55,3.31%
3/15/2016 01:00:00,28594.42,27852.18,2.60%,8760.56,8184.5,6.58%,1057.3,949.53,10.19%,1808.71,1907.37,5.45%,580.06,618.21,6.58%,8451.18,8726.47,3.26%,2476.36,2401.24,3.03%,4656.89,4262.98,8.46%,803.36,801.88,0.18%
3/15/2016 02:00:00,27603.18,26956.72,2.34%,8524.67,8271.81,2.97%,1003.92,934.92,6.87%,1797.31,1889.98,5.16%,568.44,620.51,9.16%,8114.35,8053.5,0.75%,2374.17,2242.25,5.56%,4430.68,4145.38,6.44%,789.62,798.36,1.11%
3/15/2016 03:00:00,27099.78,26975.6,0.46%,8406.71,8100.77,3.64%,1006.39,938.93,6.70%,1786.69,1894.84,6.05%,563.75,608.3,7.90%,7954.05,8192.21,2.99%,2309.48,2294.14,0.66%,4292.8,4137.67,3.61%,779.91,808.74,3.70%
3/15/2016 04:00:00,27366.27,27371.54,0.02%,8521.95,8244.59,3.25%,1010.83,949.71,6.05%,1795.72,1926.92,7.31%,567.85,610.94,7.59%,8082.64,8425.32,4.24%,2291.45,2186.43,4.58%,4311.84,4197.17,2.66%,783.98,830.46,5.93%
3/15/2016 05:00:00,28675.11,29092.64,1.46%,8908.78,8748.34,1.80%,1056.04,1008.2,4.53%,1828.5,1937.38,5.95%,589.89,637.89,8.14%,8624.53,9085.97,5.35%,2346.54,2262.35,3.59%,4507.6,4535.28,0.61%,813.23,877.23,7.87%
3/15/2016 06:00:00,31172.91,32526.55,4.34%,9513.32,9461.06,0.55%,1152.91,1120.57,2.81%,1883.95,2045.14,8.56%,635.99,754.66,18.66%,9655.29,10499.64,8.74%,2537.04,2577.82,1.61%,4917.3,5091.07,3.53%,877.1,976.59,11.34%
3/15/2016 07:00:00,32808.93,34363.01,4.74%,9923.1,9775.09,1.49%,1146.74,1154.99,0.72%,1949.76,2071.44,6.24%,673.14,764.43,13.56%,10307.93,11652.8,13.05%,2670.93,2681.74,0.40%,5204.23,5273.36,1.33%,933.09,989.15,6.01%
3/15/2016 08:00:00,33041.74,33701.22,2.00%,10043.98,10079.76,0.36%,1168.49,1163.4,0.44%,1936.22,2094.51,8.18%,672.81,765.59,13.79%,10326.35,10733.97,3.95%,2669.38,2649.85,0.73%,5281.7,5245.44,0.69%,942.82,968.7,2.74%
3/15/2016 09:00:00,34141.39,34473.69,0.97%,10441.07,10221.71,2.10%,1233.07,1204.84,2.29%,1931.19,2031.59,5.20%,682.83,750.3,9.88%,10663.21,11176.69,4.82%,2791.18,2749.22,1.50%,5443.7,5370.66,1.34%,955.12,968.69,1.42%
3/15/2016 10:00:00,35589.25,35313.32,0.78%,10966.97,10595.13,3.39%,1280.2,1225.16,4.30%,1942.06,2065.32,6.35%,696.75,745.07,6.93%,11106.11,11364.23,2.32%,2974.33,2849.82,4.19%,5646.25,5476.9,3.00%,976.59,991.69,1.55%
3/15/2016 11:00:00,37130.35,35584.87,4.16%,11550.63,10725.67,7.14%,1329.33,1243.06,6.49%,1970.53,2045.14,3.79%,706.7,755.68,6.93%,11483.8,11275.81,1.81%,3171.44,2998.78,5.44%,5918.77,5554.51,6.15%,999.15,986.21,1.30%
3/15/2016 12:00:00,38631.94,35750.15,7.46%,12058.42,10841.64,10.09%,1376.92,1245.27,9.56%,1982.52,2024.25,2.11%,712.7,740.6,3.92%,11815.05,11111.15,5.96%,3394.5,3147.73,7.27%,6284.68,5664.27,9.87%,1007.16,975.23,3.17%
3/15/2016 13:00:00,40304.45,36431.84,9.61%,12601.84,11480.5,8.90%,1413.33,1254.19,11.26%,2013.9,2039.43,1.27%,725.85,735.89,1.38%,12175.79,11085.2,8.96%,3638.19,3134.2,13.85%,6703.7,5724.68,14.60%,1031.85,977.76,5.24%
3/15/2016 14:00:00,41623.53,36511.55,12.28%,13010.35,11456.79,11.94%,1466.93,1255.11,14.44%,2020.05,2040.32,1.00%,730.1,726.83,0.45%,12417.48,10984.12,11.54%,3836.76,3255.61,15.15%,7090.23,5808.42,18.08%,1051.64,984.34,6.40%
3/15/2016 15:00:00,42532.85,36437.63,14.33%,13185.37,11313.08,14.20%,1508.02,1258.67,16.54%,2036.81,2031.04,0.28%,733.53,723.21,1.41%,12607.53,10933.75,13.28%,3963.56,3304.3,16.63%,7430.81,5891.48,20.72%,1067.21,982.09,7.98%
3/15/2016 16:00:00,43158.38,36296.74,15.90%,13320.73,11201.68,15.91%,1534.87,1251.13,18.49%,2060.96,2017.98,2.09%,739.03,710.63,3.84%,12762.74,10844.02,15.03%,3997.34,3334.42,16.58%,7665.52,5951.45,22.36%,1077.19,985.43,8.52%
3/15/2016 17:00:00,42993.37,36260.07,15.66%,13208.11,11103.19,15.94%,1465.05,1231.41,15.95%,2064.36,2007.41,2.76%,732.34,713.67,2.55%,12790.21,11103.43,13.19%,3900.38,3170.36,18.72%,7758.39,5950.62,23.30%,1074.53,979.99,8.80%
3/15/2016 18:00:00,41755.1,37250.66,10.79%,12698.25,11358.99,10.55%,1477.86,1253.72,15.17%,2041.79,2015.63,1.28%,725.01,750.82,3.56%,12477.43,11560.95,7.35%,3711.12,3276.12,11.72%,7560.65,6033.39,20.20%,1063.0,1001.05,5.83%
3/15/2016 19:00:00,40752.48,37142.02,8.86%,12374.97,11112.48,10.20%,1484.8,1254.75,15.49%,2020.67,2060.42,1.97%,723.83,759.23,4.89%,12206.1,11654.76,4.52%,3569.48,3283.37,8.02%,7328.61,6008.8,18.01%,1044.01,1008.22,3.43%
3/15/2016 20:00:00,40770.45,36257.74,11.07%,12293.67,10953.13,10.90%,1464.75,1178.66,19.53%,2050.0,2067.5,0.85%,743.91,752.53,1.16%,12348.05,11414.51,7.56%,3584.32,3164.33,11.72%,7225.8,5742.87,20.52%,1059.95,984.21,7.15%
3/15/2016 21:00:00,38918.21,34999.2,10.07%,11778.94,10676.57,9.36%,1392.01,1142.56,17.92%,2026.56,2038.75,0.60%,717.67,716.85,0.12%,11762.02,11015.24,6.35%,3437.02,3044.16,11.43%,6776.01,5407.32,20.20%,1027.98,957.75,6.83%
3/15/2016 22:00:00,36072.31,32960.96,8.63%,11084.04,10055.19,9.28%,1232.98,1068.98,13.30%,1969.24,2022.85,2.72%,671.15,704.95,5.04%,10793.17,10251.21,5.02%,3228.44,2897.85,10.24%,6137.87,5058.93,17.58%,955.43,901.01,5.70%
3/15/2016 23:00:00,32771.24,30465.25,7.04%,10247.59,9206.71,10.16%,1160.29,983.42,15.24%,1892.68,1957.15,3.41%,622.55,643.94,3.44%,9618.33,9230.16,4.04%,2930.26,2838.96,3.12%,5420.43,4756.49,12.25%,879.11,848.42,3.49%
3/16/2016 00:00:00,30296.08,28296.64,6.60%,9649.55,8493.44,11.98%,1060.78,962.59,9.26%,1855.81,1928.18,3.90%,592.63,632.17,6.67%,8767.54,8676.58,1.04%,2683.35,2569.63,4.24%,4852.51,4225.66,12.92%,833.91,808.39,3.06%
3/16/2016 01:00:00,28599.46,27818.06,2.73%,9179.48,8506.25,7.33%,1010.21,933.86,7.56%,1830.63,1935.87,5.75%,573.44,629.27,9.74%,8232.92,8585.72,4.29%,2509.08,2413.25,3.82%,4462.07,3983.76,10.72%,801.63,830.08,3.55%
3/16/2016 02:00:00,27506.82,26910.63,2.17%,8834.61,8173.08,7.49%,976.19,913.7,6.40%,1825.07,1921.21,5.27%,566.75,615.42,8.59%,7924.31,8260.96,4.25%,2400.09,2324.33,3.16%,4193.41,3880.06,7.47%,786.39,821.88,4.51%
3/16/2016 03:00:00,26909.35,26750.63,0.59%,8612.42,7950.88,7.68%,935.81,940.02,0.45%,1819.42,1912.98,5.14%,564.23,642.26,13.83%,7772.16,8317.09,7.01%,2332.86,2323.71,0.39%,4092.72,3823.32,6.58%,779.74,840.37,7.78%
3/16/2016 04:00:00,27084.56,27445.88,1.33%,8591.15,8138.22,5.27%,935.31,967.1,3.40%,1827.85,1944.8,6.40%,575.41,667.05,15.93%,7957.96,8684.32,9.13%,2310.43,2186.43,5.37%,4091.8,3969.96,2.98%,794.65,888.0,11.75%
3/16/2016 05:00:00,28481.66,29643.44,4.08%,8964.86,8595.1,4.12%,939.93,1023.25,8.87%,1870.75,1988.64,6.30%,611.13,701.52,14.79%,8578.13,9860.89,14.95%,2383.09,2262.35,5.07%,4298.64,4313.18,0.34%,835.13,898.5,7.59%
3/16/2016 06:00:00,30986.3,33365.75,7.68%,9512.39,9461.06,0.54%,1055.44,1178.66,11.67%,1939.97,2105.94,8.56%,666.99,757.53,13.57%,9642.18,11241.25,16.58%,2568.74,2562.41,0.25%,4695.43,5049.06,7.53%,905.16,1009.84,11.57%
3/16/2016 07:00:00,32819.2,34722.9,5.80%,9896.81,9725.56,1.73%,1118.3,1204.41,7.70%,2010.07,2177.63,8.34%,710.89,801.5,12.75%,10366.61,11920.64,14.99%,2731.42,2681.74,1.82%,5018.55,5188.24,3.38%,966.54,1023.18,5.86%
3/16/2016 08:00:00,33070.61,33798.17,2.20%,10083.4,9918.91,1.63%,1112.44,1178.44,5.93%,1987.62,2102.13,5.76%,712.71,761.08,6.79%,10389.01,10945.27,5.35%,2752.47,2661.32,3.31%,5063.82,5237.27,3.43%,969.13,993.76,2.54%
3/16/2016 09:00:00,33823.18,34771.73,2.80%,10397.41,10207.25,1.83%,1136.23,1215.57,6.98%,1985.93,2046.71,3.06%,709.58,758.42,6.88%,10540.72,11331.62,7.50%,2853.6,2783.7,2.45%,5227.91,5433.42,3.93%,971.81,995.04,2.39%
3/16/2016 10:00:00,34737.99,35175.16,1.26%,10795.53,10316.16,4.44%,1154.4,1236.74,7.13%,1992.61,2065.7,3.67%,705.98,745.07,5.54%,10722.05,11438.41,6.68%,2951.79,2863.57,2.99%,5436.33,5502.61,1.22%,979.3,1006.91,2.82%
3/16/2016 11:00:00,35678.33,35290.05,1.09%,11214.93,10486.36,6.50%,1170.1,1210.51,3.45%,2001.79,2042.93,2.06%,706.04,755.68,7.03%,10888.76,11339.43,4.14%,3064.13,2936.41,4.17%,5618.06,5524.92,1.66%,1014.52,993.8,2.04%
3/16/2016 12:00:00,36360.66,35202.54,3.19%,11454.75,10432.89,8.92%,1185.53,1203.81,1.54%,1997.16,2029.33,1.61%,701.8,744.17,6.04%,11009.04,11141.93,1.21%,3147.72,3101.84,1.46%,5851.08,5564.53,4.90%,1013.59,984.04,2.91%
3/16/2016 13:00:00,37242.8,35330.91,5.13%,11739.12,10629.2,9.45%,1220.86,1212.3,0.70%,2020.01,2043.18,1.15%,702.94,728.95,3.70%,11153.22,11079.19,0.66%,3228.58,2989.19,7.41%,6146.04,5662.33,7.87%,1032.05,986.58,4.41%
