Region,Date,Hour,Actual,Predicted,Delta
FarWest,3/3/2016,8,1993.33,2074.46,4.07%
FarWest,3/3/2016,9,2010.26,2094.51,4.19%
FarWest,3/3/2016,10,2005.81,2041.60,1.78%
FarWest,3/3/2016,11,2006.24,2065.32,2.94%
FarWest,3/3/2016,12,2009.13,2043.91,1.73%
FarWest,3/3/2016,13,1995.61,2020.00,1.22%
FarWest,3/3/2016,14,2004.62,2034.98,1.51%
FarWest,3/3/2016,15,2016.08,2028.57,0.62%
FarWest,3/3/2016,16,2015.44,2010.78,0.23%
FarWest,3/3/2016,17,2010.58,2008.62,0.10%
FarWest,3/3/2016,18,1981.85,1997.25,0.78%
FarWest,3/3/2016,19,1965.71,2016.68,2.59%
FarWest,3/3/2016,20,2004.88,2056.09,2.55%
FarWest,3/3/2016,21,1983.39,2067.50,4.24%
FarWest,3/3/2016,22,1944.16,2038.75,4.87%
FarWest,3/3/2016,23,1897.20,2022.85,6.62%
FarWest,3/3/2016,24,1854.68,1992.97,7.46%
North,3/3/2016,1,615.41,635.07,3.19%
North,3/3/2016,2,600.98,622.35,3.56%
North,3/3/2016,3,585.53,620.51,5.97%
North,3/3/2016,4,585.22,630.70,7.77%
North,3/3/2016,5,601.21,632.50,5.20%
North,3/3/2016,6,645.33,688.02,6.62%
North,3/3/2016,7,720.12,746.20,3.62%
North,3/3/2016,8,742.74,803.04,8.12%
North,3/3/2016,9,736.02,751.38,2.09%
North,3/3/2016,10,728.67,754.13,3.49%
North,3/3/2016,11,727.16,745.07,2.46%
North,3/3/2016,12,721.09,753.24,4.46%
North,3/3/2016,13,712.83,742.86,4.21%
North,3/3/2016,14,705.26,732.60,3.88%
North,3/3/2016,15,705.81,721.53,2.23%
North,3/3/2016,16,697.27,723.21,3.72%
North,3/3/2016,17,696.01,712.78,2.41%
North,3/3/2016,18,702.83,714.48,1.66%
North,3/3/2016,19,730.73,753.39,3.10%
North,3/3/2016,20,754.58,752.78,0.24%
North,3/3/2016,21,745.19,753.77,1.15%
North,3/3/2016,22,713.82,750.22,5.10%
North,3/3/2016,23,684.86,731.54,6.82%
North,3/3/2016,24,644.26,696.37,8.09%
NorthCentral,3/3/2016,1,8460.32,8790.53,3.90%
NorthCentral,3/3/2016,2,8100.79,8333.91,2.88%
NorthCentral,3/3/2016,3,7900.74,8053.50,1.93%
NorthCentral,3/3/2016,4,7885.35,8128.80,3.09%
NorthCentral,3/3/2016,5,8104.68,8425.32,3.96%
NorthCentral,3/3/2016,6,8883.52,9085.97,2.28%
NorthCentral,3/3/2016,7,10266.75,10499.64,2.27%
NorthCentral,3/3/2016,8,10660.82,11423.19,7.15%
NorthCentral,3/3/2016,9,10720.04,10733.97,0.13%
NorthCentral,3/3/2016,10,10902.72,11250.62,3.19%
NorthCentral,3/3/2016,11,11078.90,11364.23,2.58%
NorthCentral,3/3/2016,12,11162.52,11245.56,0.74%
NorthCentral,3/3/2016,13,11173.58,11138.01,0.32%
NorthCentral,3/3/2016,14,11208.25,11076.35,1.18%
NorthCentral,3/3/2016,15,11216.99,10940.49,2.46%
NorthCentral,3/3/2016,16,11124.38,10788.89,3.02%
NorthCentral,3/3/2016,17,11082.72,10803.97,2.52%
NorthCentral,3/3/2016,18,10997.22,10900.00,0.88%
NorthCentral,3/3/2016,19,11218.14,11481.72,2.35%
NorthCentral,3/3/2016,20,11581.29,11976.65,3.41%
NorthCentral,3/3/2016,21,11359.98,11539.37,1.58%
NorthCentral,3/3/2016,22,10826.67,11156.24,3.04%
NorthCentral,3/3/2016,23,9937.99,10525.88,5.92%
NorthCentral,3/3/2016,24,9033.24,9597.20,6.24%
South,3/3/2016,1,2403.08,2518.39,4.80%
South,3/3/2016,2,2263.48,2371.61,4.78%
South,3/3/2016,3,2187.30,2215.89,1.31%
South,3/3/2016,4,2153.02,2164.17,0.52%
South,3/3/2016,5,2156.67,2164.65,0.37%
South,3/3/2016,6,2288.14,2262.35,1.13%
South,3/3/2016,7,2622.54,2585.47,1.41%
South,3/3/2016,8,2691.16,2681.74,0.35%
South,3/3/2016,9,2728.63,2639.28,3.27%
South,3/3/2016,10,2873.58,2749.22,4.33%
South,3/3/2016,11,3072.39,2831.41,7.84%
South,3/3/2016,12,3304.42,2978.64,9.86%
South,3/3/2016,13,3521.49,3113.67,11.58%
South,3/3/2016,14,3754.53,3134.20,16.52%
South,3/3/2016,15,3926.65,3255.61,17.09%
South,3/3/2016,16,4012.49,3304.30,17.65%
South,3/3/2016,17,4012.29,3325.03,17.13%
South,3/3/2016,18,3869.12,3170.36,18.06%
South,3/3/2016,19,3729.94,3228.65,13.44%
South,3/3/2016,20,3700.27,3181.61,14.02%
South,3/3/2016,21,3526.58,3109.57,11.82%
South,3/3/2016,22,3313.63,2953.68,10.86%
South,3/3/2016,23,3024.50,2801.94,7.36%
South,3/3/2016,24,2694.43,2542.03,5.66%
SouthCentral,3/3/2016,1,4496.73,4388.08,2.42%
SouthCentral,3/3/2016,2,4277.60,4192.92,1.98%
SouthCentral,3/3/2016,3,4159.32,4073.77,2.06%
SouthCentral,3/3/2016,4,4134.21,4082.70,1.25%
SouthCentral,3/3/2016,5,4229.34,4188.15,0.97%
SouthCentral,3/3/2016,6,4627.36,4469.22,3.42%
SouthCentral,3/3/2016,7,5365.75,5067.00,5.57%
SouthCentral,3/3/2016,8,5562.09,5236.50,5.85%
SouthCentral,3/3/2016,9,5565.89,5218.22,6.25%
SouthCentral,3/3/2016,10,5671.00,5372.96,5.26%
SouthCentral,3/3/2016,11,5873.08,5497.74,6.39%
SouthCentral,3/3/2016,12,6014.42,5542.27,7.85%
SouthCentral,3/3/2016,13,6130.31,5532.91,9.74%
SouthCentral,3/3/2016,14,6248.89,5563.16,10.97%
SouthCentral,3/3/2016,15,6308.80,5553.82,11.97%
SouthCentral,3/3/2016,16,6383.12,5614.15,12.05%
SouthCentral,3/3/2016,17,6405.41,5617.84,12.30%
SouthCentral,3/3/2016,18,6340.00,5611.56,11.49%
SouthCentral,3/3/2016,19,6315.10,5717.88,9.46%
SouthCentral,3/3/2016,20,6426.33,5718.92,11.01%
SouthCentral,3/3/2016,21,6193.95,5578.63,9.93%
SouthCentral,3/3/2016,22,5785.77,5318.86,8.07%
SouthCentral,3/3/2016,23,5251.64,4980.09,5.17%
SouthCentral,3/3/2016,24,4701.98,4614.72,1.86%
Totals,3/3/2016,1,27807.37,28571.39,2.75%
Totals,3/3/2016,2,26769.62,27399.52,2.35%
Totals,3/3/2016,3,26182.62,26746.26,2.15%
Totals,3/3/2016,4,26069.73,26704.61,2.44%
Totals,3/3/2016,5,26668.84,27351.10,2.56%
Totals,3/3/2016,6,28799.59,29031.70,0.81%
Totals,3/3/2016,7,32577.65,32511.69,0.20%
Totals,3/3/2016,8,33592.95,34194.06,1.79%
Totals,3/3/2016,9,33982.58,33612.60,1.09%
Totals,3/3/2016,10,34725.36,34595.19,0.37%
Totals,3/3/2016,11,35551.69,35323.92,0.64%
Totals,3/3/2016,12,36238.66,35289.14,2.62%
Totals,3/3/2016,13,36686.93,35287.33,3.81%
Totals,3/3/2016,14,37372.40,35676.35,4.54%
Totals,3/3/2016,15,38037.73,36043.26,5.24%
Totals,3/3/2016,16,38365.40,35943.25,6.31%
Totals,3/3/2016,17,38388.38,35856.93,6.59%
Totals,3/3/2016,18,37722.45,35525.11,5.83%
Totals,3/3/2016,19,37611.69,36355.09,3.34%
Totals,3/3/2016,20,38056.51,36685.29,3.60%
Totals,3/3/2016,21,36901.75,36019.31,2.39%
Totals,3/3/2016,22,35036.98,34382.80,1.87%
Totals,3/3/2016,23,32332.77,32826.35,1.53%
Totals,3/3/2016,24,29476.22,30379.81,3.07%
Coast,3/4/2016,1,8125.82,8531.36,4.99%
Coast,3/4/2016,2,7809.93,8313.51,6.45%
Coast,3/4/2016,3,7639.59,8209.46,7.46%
Coast,3/4/2016,4,7608.44,8241.04,8.31%
Coast,3/4/2016,5,7801.69,8558.68,9.70%
Coast,3/4/2016,6,8414.27,9433.66,12.12%
Coast,3/4/2016,7,9286.98,10433.32,12.34%
Coast,3/4/2016,8,9492.46,10145.84,6.88%
Coast,3/4/2016,9,9638.65,10351.77,7.40%
Coast,3/4/2016,10,9846.16,10353.86,5.16%
Coast,3/4/2016,11,10024.10,10432.46,4.07%
Coast,3/4/2016,12,10172.00,10392.58,2.17%
Coast,3/4/2016,13,10235.70,10322.63,0.85%
Coast,3/4/2016,14,10431.17,10312.51,1.14%
Coast,3/4/2016,15,10574.46,10641.56,0.63%
Coast,3/4/2016,16,10627.38,10076.06,5.19%
Coast,3/4/2016,17,10556.20,10183.18,3.53%
Coast,3/4/2016,18,10320.60,10430.58,1.07%
Coast,3/4/2016,19,10245.21,10641.88,3.87%
Coast,3/4/2016,20,10235.35,10652.18,4.07%
Coast,3/4/2016,21,9948.96,10466.66,5.20%
Coast,3/4/2016,22,9600.28,10062.67,4.82%
Coast,3/4/2016,23,9079.18,9412.67,3.67%
Coast,3/4/2016,24,8533.47,8855.47,3.77%
East,3/4/2016,1,969.77,1065.09,9.83%
East,3/4/2016,2,963.05,1083.25,12.48%
East,3/4/2016,3,967.48,1092.50,12.92%
East,3/4/2016,4,976.51,1111.76,13.85%
East,3/4/2016,5,991.67,1177.73,18.76%
East,3/4/2016,6,1120.93,1258.30,12.26%
East,3/4/2016,7,1294.15,1461.60,12.94%
East,3/4/2016,8,1345.50,1429.90,6.27%
East,3/4/2016,9,1294.22,1290.21,0.31%
East,3/4/2016,10,1272.14,1271.27,0.07%
East,3/4/2016,11,1250.85,1261.33,0.84%
East,3/4/2016,12,1222.39,1218.68,0.30%
East,3/4/2016,13,1220.15,1194.18,2.13%
East,3/4/2016,14,1213.27,1186.90,2.17%
East,3/4/2016,15,1198.27,1180.00,1.53%
East,3/4/2016,16,1215.77,1168.05,3.93%
East,3/4/2016,17,1212.93,1168.97,3.62%
East,3/4/2016,18,1190.77,1178.41,1.04%
East,3/4/2016,19,1223.63,1240.34,1.37%
East,3/4/2016,20,1238.63,1267.28,2.31%
East,3/4/2016,21,1199.13,1244.58,3.79%
East,3/4/2016,22,1162.84,1219.43,4.87%
East,3/4/2016,23,1112.62,1128.43,1.42%
East,3/4/2016,24,1035.70,1076.75,3.96%
West,3/4/2016,1,850.95,876.82,3.04%
West,3/4/2016,2,829.72,921.65,11.08%
West,3/4/2016,3,824.97,927.00,12.37%
West,3/4/2016,4,837.01,930.68,11.19%
West,3/4/2016,5,866.47,986.18,13.82%
West,3/4/2016,6,929.80,1029.37,10.71%
West,3/4/2016,7,1048.89,1182.96,12.78%
West,3/4/2016,8,1092.62,1163.11,6.45%
West,3/4/2016,9,1057.11,1090.29,3.14%
West,3/4/2016,10,1030.58,1066.56,3.49%
West,3/4/2016,11,1003.59,1053.25,4.95%
West,3/4/2016,12,981.36,1026.74,4.63%
West,3/4/2016,13,964.36,996.16,3.30%
West,3/4/2016,14,966.90,980.83,1.44%
West,3/4/2016,15,967.98,973.58,0.58%
West,3/4/2016,16,967.11,975.10,0.83%
West,3/4/2016,17,960.70,978.69,1.87%
West,3/4/2016,18,947.70,980.43,3.45%
West,3/4/2016,19,957.22,1005.99,5.10%
West,3/4/2016,20,985.26,1013.77,2.89%
West,3/4/2016,21,974.99,995.85,2.14%
West,3/4/2016,22,942.53,958.48,1.69%
West,3/4/2016,23,898.98,926.42,3.05%
West,3/4/2016,24,859.76,859.11,0.08%
FarWest,3/4/2016,1,1846.25,1945.58,5.38%
FarWest,3/4/2016,2,1831.59,1924.03,5.05%
FarWest,3/4/2016,3,1826.72,1916.60,4.92%
FarWest,3/4/2016,4,1831.26,1922.02,4.96%
FarWest,3/4/2016,5,1848.11,1945.75,5.28%
FarWest,3/4/2016,6,1894.94,1957.57,3.31%
FarWest,3/4/2016,7,1974.63,2055.93,4.12%
FarWest,3/4/2016,8,2007.02,2106.08,4.94%
FarWest,3/4/2016,9,2013.06,2094.51,4.05%
FarWest,3/4/2016,10,2011.88,2059.22,2.35%
FarWest,3/4/2016,11,2010.05,2065.32,2.75%
FarWest,3/4/2016,12,2012.77,2055.29,2.11%
FarWest,3/4/2016,13,2004.66,2018.22,0.68%
FarWest,3/4/2016,14,2023.82,2031.07,0.36%
FarWest,3/4/2016,15,2040.96,2033.47,0.37%
FarWest,3/4/2016,16,2045.86,2031.04,0.72%
FarWest,3/4/2016,17,2039.15,2017.98,1.04%
FarWest,3/4/2016,18,2022.26,2034.00,0.58%
FarWest,3/4/2016,19,1998.02,2016.74,0.94%
FarWest,3/4/2016,20,2023.51,2066.53,2.13%
FarWest,3/4/2016,21,2008.90,2062.27,2.66%
FarWest,3/4/2016,22,1987.44,2038.75,2.58%
FarWest,3/4/2016,23,1942.81,1995.47,2.71%
FarWest,3/4/2016,24,1899.58,1954.56,2.89%
North,3/4/2016,1,628.66,670.85,6.71%
North,3/4/2016,2,624.50,664.42,6.39%
North,3/4/2016,3,625.75,665.09,6.29%
North,3/4/2016,4,635.72,684.54,7.68%
North,3/4/2016,5,658.58,687.09,4.33%
North,3/4/2016,6,708.76,715.18,0.91%
North,3/4/2016,7,787.49,812.67,3.20%
North,3/4/2016,8,803.56,806.24,0.33%
North,3/4/2016,9,779.65,776.66,0.38%
North,3/4/2016,10,756.84,767.57,1.42%
North,3/4/2016,11,740.48,758.66,2.46%
North,3/4/2016,12,727.86,754.07,3.60%
North,3/4/2016,13,713.12,742.86,4.17%
North,3/4/2016,14,708.95,736.32,3.86%
North,3/4/2016,15,699.35,726.83,3.93%
North,3/4/2016,16,683.19,723.21,5.86%
North,3/4/2016,17,675.40,712.78,5.53%
North,3/4/2016,18,671.48,711.90,6.02%
North,3/4/2016,19,694.77,753.39,8.44%
North,3/4/2016,20,721.73,759.23,5.20%
North,3/4/2016,21,721.36,755.14,4.68%
North,3/4/2016,22,707.01,734.60,3.90%
North,3/4/2016,23,676.40,695.81,2.87%
North,3/4/2016,24,644.76,680.49,5.54%
NorthCentral,3/4/2016,1,8550.75,9002.70,5.29%
NorthCentral,3/4/2016,2,8305.16,9321.67,12.24%
NorthCentral,3/4/2016,3,8247.76,8991.04,9.01%
NorthCentral,3/4/2016,4,8388.64,10009.96,19.33%
NorthCentral,3/4/2016,5,8842.15,10270.03,16.15%
NorthCentral,3/4/2016,6,9890.57,10620.10,7.38%
NorthCentral,3/4/2016,7,11543.43,12397.97,7.40%
NorthCentral,3/4/2016,8,11960.12,12266.32,2.56%
NorthCentral,3/4/2016,9,11519.47,11913.31,3.42%
NorthCentral,3/4/2016,10,11233.17,11439.03,1.83%
NorthCentral,3/4/2016,11,11081.71,11468.42,3.49%
NorthCentral,3/4/2016,12,10975.30,11274.58,2.73%
NorthCentral,3/4/2016,13,10852.12,11111.15,2.39%
NorthCentral,3/4/2016,14,10820.70,11073.66,2.34%
NorthCentral,3/4/2016,15,10694.09,10940.49,2.30%
NorthCentral,3/4/2016,16,10520.00,10805.22,2.71%
NorthCentral,3/4/2016,17,10404.92,10803.97,3.84%
NorthCentral,3/4/2016,18,10387.75,10900.00,4.93%
NorthCentral,3/4/2016,19,10692.74,11563.72,8.15%
NorthCentral,3/4/2016,20,10926.53,11654.76,6.66%
NorthCentral,3/4/2016,21,10729.63,11427.31,6.50%
NorthCentral,3/4/2016,22,10400.18,11021.47,5.97%
NorthCentral,3/4/2016,23,9793.80,10275.54,4.92%
NorthCentral,3/4/2016,24,9150.27,9591.47,4.82%
South,3/4/2016,1,2420.70,2273.71,6.07%
South,3/4/2016,2,2244.26,2186.18,2.59%
South,3/4/2016,3,2140.43,2105.29,1.64%
South,3/4/2016,4,2103.23,2112.53,0.44%
South,3/4/2016,5,2112.05,2200.88,4.21%
South,3/4/2016,6,2230.67,2359.63,5.78%
South,3/4/2016,7,2541.01,2716.22,6.90%
South,3/4/2016,8,2588.71,2817.94,8.86%
South,3/4/2016,9,2606.08,2639.28,1.27%
South,3/4/2016,10,2709.02,2718.69,0.36%
South,3/4/2016,11,2827.59,2787.62,1.41%
South,3/4/2016,12,2951.98,2800.34,5.14%
South,3/4/2016,13,3062.79,2833.94,7.47%
South,3/4/2016,14,3209.54,2916.83,9.12%
South,3/4/2016,15,3323.67,2943.03,11.45%
South,3/4/2016,16,3383.16,2958.08,12.56%
South,3/4/2016,17,3369.07,3173.55,5.80%
South,3/4/2016,18,3239.16,3157.49,2.52%
South,3/4/2016,19,3100.04,2945.47,4.99%
South,3/4/2016,20,3109.89,3067.96,1.35%
South,3/4/2016,21,2988.37,3042.28,1.80%
South,3/4/2016,22,2869.61,2964.45,3.30%
South,3/4/2016,23,2702.45,2760.85,2.16%
South,3/4/2016,24,2492.91,2532.64,1.59%
SouthCentral,3/4/2016,1,4268.30,4331.96,1.49%
SouthCentral,3/4/2016,2,4049.24,4159.88,2.73%
SouthCentral,3/4/2016,3,3935.50,4195.58,6.61%
SouthCentral,3/4/2016,4,3908.93,4249.45,8.71%
SouthCentral,3/4/2016,5,4016.81,4629.60,15.26%
SouthCentral,3/4/2016,6,4443.59,5065.52,14.00%
SouthCentral,3/4/2016,7,5222.37,6415.99,22.86%
SouthCentral,3/4/2016,8,5419.74,6247.79,15.28%
SouthCentral,3/4/2016,9,5359.22,5696.73,6.30%
SouthCentral,3/4/2016,10,5322.77,5689.85,6.90%
SouthCentral,3/4/2016,11,5344.44,5659.87,5.90%
SouthCentral,3/4/2016,12,5363.88,5564.34,3.74%
SouthCentral,3/4/2016,13,5397.94,5448.15,0.93%
SouthCentral,3/4/2016,14,5496.08,5406.50,1.63%
SouthCentral,3/4/2016,15,5573.94,5391.97,3.26%
SouthCentral,3/4/2016,16,5688.10,5434.93,4.45%
SouthCentral,3/4/2016,17,5748.84,5475.15,4.76%
SouthCentral,3/4/2016,18,5690.45,5567.81,2.16%
SouthCentral,3/4/2016,19,5681.62,5840.35,2.79%
SouthCentral,3/4/2016,20,5788.23,5881.01,1.60%
SouthCentral,3/4/2016,21,5598.97,5780.18,3.24%
SouthCentral,3/4/2016,22,5330.44,5522.00,3.59%
SouthCentral,3/4/2016,23,4973.61,5085.72,2.25%
SouthCentral,3/4/2016,24,4599.98,4724.21,2.70%
Totals,3/4/2016,1,27661.19,28698.07,3.75%
Totals,3/4/2016,2,26657.44,28574.58,7.19%
Totals,3/4/2016,3,26208.22,28102.57,7.23%
Totals,3/4/2016,4,26289.74,29261.97,11.31%
Totals,3/4/2016,5,27137.53,30455.94,12.23%
Totals,3/4/2016,6,29633.50,32439.34,9.47%
Totals,3/4/2016,7,33698.94,37476.67,11.21%
Totals,3/4/2016,8,34709.74,36983.22,6.55%
Totals,3/4/2016,9,34267.47,35852.75,4.63%
Totals,3/4/2016,10,34182.55,35366.04,3.46%
Totals,3/4/2016,11,34282.81,35486.93,3.51%
Totals,3/4/2016,12,34407.53,35086.63,1.97%
Totals,3/4/2016,13,34450.83,34667.27,0.63%
Totals,3/4/2016,14,34870.44,34644.60,0.65%
Totals,3/4/2016,15,35072.72,34830.92,0.69%
Totals,3/4/2016,16,35130.57,34171.70,2.73%
Totals,3/4/2016,17,34967.22,34514.27,1.30%
Totals,3/4/2016,18,34470.17,34960.62,1.42%
Totals,3/4/2016,19,34593.25,36007.89,4.09%
Totals,3/4/2016,20,35029.13,36362.71,3.81%
Totals,3/4/2016,21,34170.31,35774.27,4.69%
Totals,3/4/2016,22,33000.33,34521.86,4.61%
Totals,3/4/2016,23,31179.85,32280.91,3.53%
Totals,3/4/2016,24,29216.42,30274.70,3.62%
Coast,3/5/2016,1,8070.96,8548.88,5.92%
Coast,3/5/2016,2,7786.57,8264.24,6.13%
Coast,3/5/2016,3,7634.69,8158.61,6.86%
Coast,3/5/2016,4,7570.47,8168.89,7.90%
Coast,3/5/2016,5,7611.14,8136.46,6.90%
Coast,3/5/2016,6,7808.97,8569.25,9.74%
Coast,3/5/2016,7,8112.53,8591.76,5.91%
Coast,3/5/2016,8,8314.59,8547.63,2.80%
Coast,3/5/2016,9,8653.71,8926.85,3.16%
Coast,3/5/2016,10,8959.01,9261.07,3.37%
Coast,3/5/2016,11,9250.90,9525.55,2.97%
Coast,3/5/2016,12,9434.32,9596.91,1.72%
Coast,3/5/2016,13,9577.58,9755.68,1.86%
Coast,3/5/2016,14,9739.94,9611.01,1.32%
Coast,3/5/2016,15,9974.58,9467.22,5.09%
Coast,3/5/2016,16,10110.38,9502.65,6.01%
Coast,3/5/2016,17,10091.70,9442.50,6.43%
Coast,3/5/2016,18,9901.86,9501.06,4.05%
Coast,3/5/2016,19,9952.22,10152.33,2.01%
Coast,3/5/2016,20,10060.71,10121.49,0.60%
Coast,3/5/2016,21,9787.67,9985.43,2.02%
Coast,3/5/2016,22,9509.54,9920.15,4.32%
Coast,3/5/2016,23,9089.01,9360.40,2.99%
Coast,3/5/2016,24,8629.83,8854.53,2.60%
East,3/5/2016,1,995.68,1010.42,1.48%
East,3/5/2016,2,969.68,1011.66,4.33%
East,3/5/2016,3,951.18,967.81,1.75%
East,3/5/2016,4,966.64,1012.28,4.72%
East,3/5/2016,5,972.11,1028.68,5.82%
East,3/5/2016,6,997.00,1088.48,9.17%
East,3/5/2016,7,1076.70,1119.68,3.99%
East,3/5/2016,8,1115.69,1148.92,2.98%
East,3/5/2016,9,1136.16,1114.07,1.94%
East,3/5/2016,10,1143.59,1139.33,0.37%
East,3/5/2016,11,1122.44,1100.65,1.94%
East,3/5/2016,12,1101.38,1074.20,2.47%
East,3/5/2016,13,1103.21,1064.37,3.52%
East,3/5/2016,14,1090.59,1046.71,4.02%
East,3/5/2016,15,1098.21,1036.29,5.64%
East,3/5/2016,16,1138.52,1038.10,8.82%
East,3/5/2016,17,1183.46,1049.94,11.28%
East,3/5/2016,18,1172.08,1062.34,9.36%
East,3/5/2016,19,1170.78,1120.41,4.30%
East,3/5/2016,20,1193.20,1140.73,4.40%
East,3/5/2016,21,1178.47,1129.46,4.16%
East,3/5/2016,22,1146.47,1109.45,3.23%
East,3/5/2016,23,1096.29,1052.91,3.96%
East,3/5/2016,24,1005.74,1001.97,0.37%
West,3/5/2016,1,863.42,849.30,1.64%
West,3/5/2016,2,846.86,857.03,1.20%
West,3/5/2016,3,839.47,853.83,1.71%
West,3/5/2016,4,843.43,863.60,2.39%
West,3/5/2016,5,857.59,885.92,3.30%
West,3/5/2016,6,886.35,912.17,2.91%
West,3/5/2016,7,927.84,966.09,4.12%
West,3/5/2016,8,966.90,962.24,0.48%
West,3/5/2016,9,999.95,982.80,1.72%
West,3/5/2016,10,1009.60,998.85,1.06%
West,3/5/2016,11,1002.28,969.95,3.23%
West,3/5/2016,12,985.78,932.80,5.37%
West,3/5/2016,13,980.95,929.38,5.26%
West,3/5/2016,14,984.99,927.35,5.85%
West,3/5/2016,15,985.35,921.06,6.52%
West,3/5/2016,16,990.64,926.32,6.49%
West,3/5/2016,17,983.61,935.97,4.84%
West,3/5/2016,18,956.01,947.21,0.92%
West,3/5/2016,19,967.23,978.20,1.13%
West,3/5/2016,20,988.46,992.17,0.38%
West,3/5/2016,21,971.74,978.00,0.64%
West,3/5/2016,22,945.20,948.82,0.38%
West,3/5/2016,23,893.49,901.28,0.87%
West,3/5/2016,24,844.20,863.01,2.23%
FarWest,3/5/2016,1,1858.18,1897.26,2.10%
FarWest,3/5/2016,2,1843.68,1922.59,4.28%
FarWest,3/5/2016,3,1841.51,1920.07,4.27%
FarWest,3/5/2016,4,1838.38,1926.22,4.78%
FarWest,3/5/2016,5,1838.53,1940.40,5.54%
FarWest,3/5/2016,6,1861.33,1982.91,6.53%
FarWest,3/5/2016,7,1892.98,2027.04,7.08%
FarWest,3/5/2016,8,1899.87,1988.43,4.66%
FarWest,3/5/2016,9,1922.30,1975.91,2.79%
FarWest,3/5/2016,10,1923.92,1990.44,3.46%
FarWest,3/5/2016,11,1939.19,2023.20,4.33%
FarWest,3/5/2016,12,1943.83,1980.20,1.87%
FarWest,3/5/2016,13,1934.74,1981.08,2.40%
FarWest,3/5/2016,14,1937.37,1977.71,2.08%
FarWest,3/5/2016,15,1938.28,1989.34,2.63%
FarWest,3/5/2016,16,1943.06,1958.19,0.78%
FarWest,3/5/2016,17,1930.41,1978.01,2.47%
FarWest,3/5/2016,18,1923.16,1981.82,3.05%
FarWest,3/5/2016,19,1926.86,2009.65,4.30%
FarWest,3/5/2016,20,1967.99,2023.40,2.82%
FarWest,3/5/2016,21,1960.72,2056.43,4.88%
FarWest,3/5/2016,22,1944.11,1997.53,2.75%
FarWest,3/5/2016,23,1918.30,1953.99,1.86%
FarWest,3/5/2016,24,1886.35,1928.31,2.22%
North,3/5/2016,1,624.40,659.34,5.60%
North,3/5/2016,2,614.89,634.32,3.16%
North,3/5/2016,3,612.85,628.77,2.60%
North,3/5/2016,4,617.49,631.65,2.29%
North,3/5/2016,5,622.45,657.79,5.68%
North,3/5/2016,6,645.15,697.79,8.16%
North,3/5/2016,7,679.66,691.40,1.73%
North,3/5/2016,8,695.08,720.59,3.67%
North,3/5/2016,9,701.62,748.40,6.67%
North,3/5/2016,10,696.69,726.89,4.33%
North,3/5/2016,11,686.76,722.55,5.21%
North,3/5/2016,12,672.53,710.50,5.65%
North,3/5/2016,13,659.39,693.77,5.21%
North,3/5/2016,14,658.41,688.86,4.63%
North,3/5/2016,15,657.47,679.52,3.35%
North,3/5/2016,16,659.45,686.02,4.03%
North,3/5/2016,17,659.84,692.77,4.99%
North,3/5/2016,18,659.62,702.18,6.45%
North,3/5/2016,19,673.39,736.06,9.31%
North,3/5/2016,20,687.92,742.77,7.97%
North,3/5/2016,21,677.63,738.42,8.97%
North,3/5/2016,22,656.60,714.72,8.85%
North,3/5/2016,23,628.74,686.00,9.11%
North,3/5/2016,24,600.41,643.81,7.23%
NorthCentral,3/5/2016,1,8599.24,8842.25,2.83%
NorthCentral,3/5/2016,2,8293.22,8693.62,4.83%
NorthCentral,3/5/2016,3,8148.78,8619.76,5.78%
NorthCentral,3/5/2016,4,8138.16,8823.67,8.42%
NorthCentral,3/5/2016,5,8294.24,9171.44,10.58%
NorthCentral,3/5/2016,6,8695.71,9524.35,9.53%
NorthCentral,3/5/2016,7,9340.29,9911.36,6.11%
NorthCentral,3/5/2016,8,9811.90,9973.60,1.65%
NorthCentral,3/5/2016,9,10146.08,10692.49,5.39%
NorthCentral,3/5/2016,10,10217.81,10548.71,3.24%
NorthCentral,3/5/2016,11,10265.25,10746.13,4.68%
NorthCentral,3/5/2016,12,10276.99,10487.03,2.04%
NorthCentral,3/5/2016,13,10253.55,10382.24,1.26%
NorthCentral,3/5/2016,14,10252.45,10242.66,0.10%
NorthCentral,3/5/2016,15,10273.85,10174.05,0.97%
NorthCentral,3/5/2016,16,10330.33,10171.68,1.54%
NorthCentral,3/5/2016,17,10381.16,9880.55,4.82%
NorthCentral,3/5/2016,18,10355.13,10329.29,0.25%
NorthCentral,3/5/2016,19,10541.80,10832.90,2.76%
NorthCentral,3/5/2016,20,10735.69,11073.87,3.15%
NorthCentral,3/5/2016,21,10430.46,10898.13,4.48%
NorthCentral,3/5/2016,22,10061.32,10753.85,6.88%
NorthCentral,3/5/2016,23,9464.56,9909.83,4.70%
NorthCentral,3/5/2016,24,8804.65,9132.81,3.73%
South,3/5/2016,1,2308.35,2321.98,0.59%
South,3/5/2016,2,2185.34,2175.20,0.46%
South,3/5/2016,3,2110.49,2129.73,0.91%
South,3/5/2016,4,2067.84,2098.50,1.48%
South,3/5/2016,5,2059.27,2137.04,3.78%
South,3/5/2016,6,2108.14,2194.57,4.10%
South,3/5/2016,7,2202.09,2275.01,3.31%
South,3/5/2016,8,2265.57,2330.07,2.85%
South,3/5/2016,9,2430.93,2410.57,0.84%
South,3/5/2016,10,2576.68,2634.58,2.25%
South,3/5/2016,11,2713.88,2776.46,2.31%
