County,Date,Hour,Predicted
Oldham,2/18/2016,22,1.33
Oldham,2/18/2016,23,1.25
Oldham,2/18/2016,24,1.17
Childress,2/18/2016,1,4.00
Childress,2/18/2016,2,3.96
Childress,2/18/2016,3,3.96
Childress,2/18/2016,4,4.01
Childress,2/18/2016,5,4.10
Childress,2/18/2016,6,4.40
Childress,2/18/2016,7,4.89
Childress,2/18/2016,8,5.02
Childress,2/18/2016,9,4.92
Childress,2/18/2016,10,4.81
Childress,2/18/2016,11,4.73
Childress,2/18/2016,12,4.66
Childress,2/18/2016,13,4.60
Childress,2/18/2016,14,4.62
Childress,2/18/2016,15,4.63
Childress,2/18/2016,16,4.62
Childress,2/18/2016,17,4.63
Childress,2/18/2016,18,4.63
Childress,2/18/2016,19,4.78
Childress,2/18/2016,20,4.82
Childress,2/18/2016,21,4.73
Childress,2/18/2016,22,4.55
Childress,2/18/2016,23,4.28
Childress,2/18/2016,24,4.02
Bowie,2/18/2016,1,52.68
Bowie,2/18/2016,2,52.07
Bowie,2/18/2016,3,52.16
Bowie,2/18/2016,4,52.76
Bowie,2/18/2016,5,53.90
Bowie,2/18/2016,6,57.84
Bowie,2/18/2016,7,64.35
Bowie,2/18/2016,8,66.07
Bowie,2/18/2016,9,64.69
Bowie,2/18/2016,10,63.24
Bowie,2/18/2016,11,62.21
Bowie,2/18/2016,12,61.29
Bowie,2/18/2016,13,60.55
Bowie,2/18/2016,14,60.75
Bowie,2/18/2016,15,60.90
Bowie,2/18/2016,16,60.84
Bowie,2/18/2016,17,60.89
Bowie,2/18/2016,18,60.96
Bowie,2/18/2016,19,62.91
Bowie,2/18/2016,20,63.45
Bowie,2/18/2016,21,62.23
Bowie,2/18/2016,22,59.91
Bowie,2/18/2016,23,56.32
Bowie,2/18/2016,24,52.93
Deaf Smith,2/18/2016,1,10.84
Deaf Smith,2/18/2016,2,10.71
Deaf Smith,2/18/2016,3,10.73
Deaf Smith,2/18/2016,4,10.86
Deaf Smith,2/18/2016,5,11.09
Deaf Smith,2/18/2016,6,11.90
Deaf Smith,2/18/2016,7,13.24
Deaf Smith,2/18/2016,8,13.60
Deaf Smith,2/18/2016,9,13.31
Deaf Smith,2/18/2016,10,13.01
Deaf Smith,2/18/2016,11,12.80
Deaf Smith,2/18/2016,12,12.61
Deaf Smith,2/18/2016,13,12.46
Deaf Smith,2/18/2016,14,12.50
Deaf Smith,2/18/2016,15,12.53
Deaf Smith,2/18/2016,16,12.52
Deaf Smith,2/18/2016,17,12.53
Deaf Smith,2/18/2016,18,12.54
Deaf Smith,2/18/2016,19,12.95
Deaf Smith,2/18/2016,20,13.06
Deaf Smith,2/18/2016,21,12.81
Deaf Smith,2/18/2016,22,12.33
Deaf Smith,2/18/2016,23,11.59
Deaf Smith,2/18/2016,24,10.89
Swisher,2/18/2016,1,4.28
Swisher,2/18/2016,2,4.23
Swisher,2/18/2016,3,4.24
Swisher,2/18/2016,4,4.29
Swisher,2/18/2016,5,4.38
Swisher,2/18/2016,6,4.70
Swisher,2/18/2016,7,5.23
Swisher,2/18/2016,8,5.37
Swisher,2/18/2016,9,5.26
Swisher,2/18/2016,10,5.14
Swisher,2/18/2016,11,5.06
Swisher,2/18/2016,12,4.98
Swisher,2/18/2016,13,4.92
Swisher,2/18/2016,14,4.94
Swisher,2/18/2016,15,4.95
Swisher,2/18/2016,16,4.95
Swisher,2/18/2016,17,4.95
Swisher,2/18/2016,18,4.95
Swisher,2/18/2016,19,5.11
Swisher,2/18/2016,20,5.16
Swisher,2/18/2016,21,5.06
Swisher,2/18/2016,22,4.87
Swisher,2/18/2016,23,4.58
Swisher,2/18/2016,24,4.30
Knox,2/18/2016,1,2.18
Knox,2/18/2016,2,2.15
Knox,2/18/2016,3,2.16
Knox,2/18/2016,4,2.18
Knox,2/18/2016,5,2.23
Knox,2/18/2016,6,2.39
Knox,2/18/2016,7,2.66
Knox,2/18/2016,8,2.73
Knox,2/18/2016,9,2.68
Knox,2/18/2016,10,2.62
Knox,2/18/2016,11,2.57
Knox,2/18/2016,12,2.54
Knox,2/18/2016,13,2.50
Knox,2/18/2016,14,2.51
Knox,2/18/2016,15,2.52
Knox,2/18/2016,16,2.52
Knox,2/18/2016,17,2.52
Knox,2/18/2016,18,2.52
Knox,2/18/2016,19,2.60
Knox,2/18/2016,20,2.62
Knox,2/18/2016,21,2.57
Knox,2/18/2016,22,2.48
Knox,2/18/2016,23,2.33
Knox,2/18/2016,24,2.19
Hardeman,2/18/2016,1,2.22
Hardeman,2/18/2016,2,2.19
Hardeman,2/18/2016,3,2.20
Hardeman,2/18/2016,4,2.22
Hardeman,2/18/2016,5,2.27
Hardeman,2/18/2016,6,2.44
Hardeman,2/18/2016,7,2.71
Hardeman,2/18/2016,8,2.78
Hardeman,2/18/2016,9,2.72
Hardeman,2/18/2016,10,2.66
Hardeman,2/18/2016,11,2.62
Hardeman,2/18/2016,12,2.58
Hardeman,2/18/2016,13,2.55
Hardeman,2/18/2016,14,2.56
Hardeman,2/18/2016,15,2.56
Hardeman,2/18/2016,16,2.56
Hardeman,2/18/2016,17,2.56
Hardeman,2/18/2016,18,2.57
Hardeman,2/18/2016,19,2.65
Hardeman,2/18/2016,20,2.67
Hardeman,2/18/2016,21,2.62
Hardeman,2/18/2016,22,2.52
Hardeman,2/18/2016,23,2.37
Hardeman,2/18/2016,24,2.23
Lamar,2/18/2016,1,27.97
Lamar,2/18/2016,2,27.64
Lamar,2/18/2016,3,27.69
Lamar,2/18/2016,4,28.01
Lamar,2/18/2016,5,28.62
Lamar,2/18/2016,6,30.71
Lamar,2/18/2016,7,34.16
Lamar,2/18/2016,8,35.08
Lamar,2/18/2016,9,34.35
Lamar,2/18/2016,10,33.57
Lamar,2/18/2016,11,33.03
Lamar,2/18/2016,12,32.54
Lamar,2/18/2016,13,32.15
Lamar,2/18/2016,14,32.25
Lamar,2/18/2016,15,32.33
Lamar,2/18/2016,16,32.30
Lamar,2/18/2016,17,32.33
Lamar,2/18/2016,18,32.37
Lamar,2/18/2016,19,33.40
Lamar,2/18/2016,20,33.69
Lamar,2/18/2016,21,33.04
Lamar,2/18/2016,22,31.81
Lamar,2/18/2016,23,29.90
Lamar,2/18/2016,24,28.10
Motley,2/18/2016,1,0.65
Motley,2/18/2016,2,0.64
Motley,2/18/2016,3,0.64
Motley,2/18/2016,4,0.65
Motley,2/18/2016,5,0.67
Motley,2/18/2016,6,0.71
Motley,2/18/2016,7,0.80
Motley,2/18/2016,8,0.82
Motley,2/18/2016,9,0.80
Motley,2/18/2016,10,0.78
Motley,2/18/2016,11,0.77
Motley,2/18/2016,12,0.76
Motley,2/18/2016,13,0.75
Motley,2/18/2016,14,0.75
Motley,2/18/2016,15,0.75
Motley,2/18/2016,16,0.75
Motley,2/18/2016,17,0.75
Motley,2/18/2016,18,0.75
Motley,2/18/2016,19,0.78
Motley,2/18/2016,20,0.78
Motley,2/18/2016,21,0.77
Motley,2/18/2016,22,0.74
Motley,2/18/2016,23,0.70
Motley,2/18/2016,24,0.65
Clay,2/18/2016,1,5.86
Clay,2/18/2016,2,5.79
Clay,2/18/2016,3,5.80
Clay,2/18/2016,4,5.87
Clay,2/18/2016,5,5.99
Clay,2/18/2016,6,6.43
Clay,2/18/2016,7,7.15
Clay,2/18/2016,8,7.35
Clay,2/18/2016,9,7.19
Clay,2/18/2016,10,7.03
Clay,2/18/2016,11,6.92
Clay,2/18/2016,12,6.81
Clay,2/18/2016,13,6.73
Clay,2/18/2016,14,6.75
Clay,2/18/2016,15,6.77
Clay,2/18/2016,16,6.76
Clay,2/18/2016,17,6.77
Clay,2/18/2016,18,6.78
Clay,2/18/2016,19,6.99
Clay,2/18/2016,20,7.05
Clay,2/18/2016,21,6.92
Clay,2/18/2016,22,6.66
Clay,2/18/2016,23,6.26
Clay,2/18/2016,24,5.89
Haskell,2/18/2016,1,3.26
Haskell,2/18/2016,2,3.22
Haskell,2/18/2016,3,3.23
Haskell,2/18/2016,4,3.26
Haskell,2/18/2016,5,3.33
Haskell,2/18/2016,6,3.58
Haskell,2/18/2016,7,3.98
Haskell,2/18/2016,8,4.09
Haskell,2/18/2016,9,4.00
Haskell,2/18/2016,10,3.91
Haskell,2/18/2016,11,3.85
Haskell,2/18/2016,12,3.79
Haskell,2/18/2016,13,3.75
Haskell,2/18/2016,14,3.76
Haskell,2/18/2016,15,3.77
Haskell,2/18/2016,16,3.76
Haskell,2/18/2016,17,3.77
Haskell,2/18/2016,18,3.77
Haskell,2/18/2016,19,3.89
Haskell,2/18/2016,20,3.92
Haskell,2/18/2016,21,3.85
Haskell,2/18/2016,22,3.71
Haskell,2/18/2016,23,3.48
Haskell,2/18/2016,24,3.27
Cottle,2/18/2016,1,0.80
Cottle,2/18/2016,2,0.79
Cottle,2/18/2016,3,0.79
Cottle,2/18/2016,4,0.80
Cottle,2/18/2016,5,0.82
Cottle,2/18/2016,6,0.88
Cottle,2/18/2016,7,0.98
Cottle,2/18/2016,8,1.00
Cottle,2/18/2016,9,0.98
Cottle,2/18/2016,10,0.96
Cottle,2/18/2016,11,0.94
Cottle,2/18/2016,12,0.93
Cottle,2/18/2016,13,0.92
Cottle,2/18/2016,14,0.92
Cottle,2/18/2016,15,0.92
Cottle,2/18/2016,16,0.92
Cottle,2/18/2016,17,0.92
Cottle,2/18/2016,18,0.92
Cottle,2/18/2016,19,0.95
Cottle,2/18/2016,20,0.96
Cottle,2/18/2016,21,0.94
Cottle,2/18/2016,22,0.91
Cottle,2/18/2016,23,0.85
Cottle,2/18/2016,24,0.80
Gray,2/18/2016,1,13.01
Gray,2/18/2016,2,12.86
Gray,2/18/2016,3,12.89
Gray,2/18/2016,4,13.04
Gray,2/18/2016,5,13.32
Gray,2/18/2016,6,14.29
Gray,2/18/2016,7,15.90
Gray,2/18/2016,8,16.32
Gray,2/18/2016,9,15.98
Gray,2/18/2016,10,15.62
Gray,2/18/2016,11,15.37
Gray,2/18/2016,12,15.14
Gray,2/18/2016,13,14.96
Gray,2/18/2016,14,15.01
Gray,2/18/2016,15,15.05
Gray,2/18/2016,16,15.03
Gray,2/18/2016,17,15.04
Gray,2/18/2016,18,15.06
Gray,2/18/2016,19,15.54
Gray,2/18/2016,20,15.68
Gray,2/18/2016,21,15.37
Gray,2/18/2016,22,14.80
Gray,2/18/2016,23,13.91
Gray,2/18/2016,24,13.08
Archer,2/18/2016,1,4.98
Archer,2/18/2016,2,4.92
Archer,2/18/2016,3,4.93
Archer,2/18/2016,4,4.98
Archer,2/18/2016,5,5.09
Archer,2/18/2016,6,5.46
Archer,2/18/2016,7,6.08
Archer,2/18/2016,8,6.24
Archer,2/18/2016,9,6.11
Archer,2/18/2016,10,5.97
Archer,2/18/2016,11,5.88
Archer,2/18/2016,12,5.79
Archer,2/18/2016,13,5.72
Archer,2/18/2016,14,5.74
Archer,2/18/2016,15,5.75
Archer,2/18/2016,16,5.75
Archer,2/18/2016,17,5.75
Archer,2/18/2016,18,5.76
Archer,2/18/2016,19,5.94
Archer,2/18/2016,20,5.99
Archer,2/18/2016,21,5.88
Archer,2/18/2016,22,5.66
Archer,2/18/2016,23,5.32
Archer,2/18/2016,24,5.00
Potter,2/18/2016,1,68.69
Potter,2/18/2016,2,67.89
Potter,2/18/2016,3,68.01
Potter,2/18/2016,4,68.80
Potter,2/18/2016,5,70.29
Potter,2/18/2016,6,75.42
Potter,2/18/2016,7,83.91
Potter,2/18/2016,8,86.16
Potter,2/18/2016,9,84.36
Potter,2/18/2016,10,82.46
Potter,2/18/2016,11,81.12
Potter,2/18/2016,12,79.92
Potter,2/18/2016,13,78.96
Potter,2/18/2016,14,79.21
Potter,2/18/2016,15,79.41
Potter,2/18/2016,16,79.34
Potter,2/18/2016,17,79.39
Potter,2/18/2016,18,79.49
Potter,2/18/2016,19,82.03
Potter,2/18/2016,20,82.74
Potter,2/18/2016,21,81.14
Potter,2/18/2016,22,78.12
Potter,2/18/2016,23,73.44
Potter,2/18/2016,24,69.02
Hall,2/18/2016,1,1.78
Hall,2/18/2016,2,1.76
Hall,2/18/2016,3,1.76
Hall,2/18/2016,4,1.78
Hall,2/18/2016,5,1.82
Hall,2/18/2016,6,1.95
Hall,2/18/2016,7,2.17
Hall,2/18/2016,8,2.23
Hall,2/18/2016,9,2.18
Hall,2/18/2016,10,2.13
Hall,2/18/2016,11,2.10
Hall,2/18/2016,12,2.07
Hall,2/18/2016,13,2.04
Hall,2/18/2016,14,2.05
Hall,2/18/2016,15,2.05
Hall,2/18/2016,16,2.05
Hall,2/18/2016,17,2.05
Hall,2/18/2016,18,2.06
Hall,2/18/2016,19,2.12
Hall,2/18/2016,20,2.14
Hall,2/18/2016,21,2.10
Hall,2/18/2016,22,2.02
Hall,2/18/2016,23,1.90
Hall,2/18/2016,24,1.79
Wilbarger,2/18/2016,1,7.33
Wilbarger,2/18/2016,2,7.24
Wilbarger,2/18/2016,3,7.25
Wilbarger,2/18/2016,4,7.34
Wilbarger,2/18/2016,5,7.50
Wilbarger,2/18/2016,6,8.04
Wilbarger,2/18/2016,7,8.95
Wilbarger,2/18/2016,8,9.19
Wilbarger,2/18/2016,9,9.00
Wilbarger,2/18/2016,10,8.80
Wilbarger,2/18/2016,11,8.65
Wilbarger,2/18/2016,12,8.52
Wilbarger,2/18/2016,13,8.42
Wilbarger,2/18/2016,14,8.45
Wilbarger,2/18/2016,15,8.47
Wilbarger,2/18/2016,16,8.46
Wilbarger,2/18/2016,17,8.47
Wilbarger,2/18/2016,18,8.48
Wilbarger,2/18/2016,19,8.75
Wilbarger,2/18/2016,20,8.83
Wilbarger,2/18/2016,21,8.66
Wilbarger,2/18/2016,22,8.33
Wilbarger,2/18/2016,23,7.83
Wilbarger,2/18/2016,24,7.36
Floyd,2/18/2016,1,3.36
Floyd,2/18/2016,2,3.32
Floyd,2/18/2016,3,3.33
Floyd,2/18/2016,4,3.37
Floyd,2/18/2016,5,3.44
Floyd,2/18/2016,6,3.69
Floyd,2/18/2016,7,4.10
Floyd,2/18/2016,8,4.21
Floyd,2/18/2016,9,4.13
Floyd,2/18/2016,10,4.03
Floyd,2/18/2016,11,3.97
Floyd,2/18/2016,12,3.91
Floyd,2/18/2016,13,3.86
Floyd,2/18/2016,14,3.87
Floyd,2/18/2016,15,3.88
Floyd,2/18/2016,16,3.88
Floyd,2/18/2016,17,3.88
Floyd,2/18/2016,18,3.89
Floyd,2/18/2016,19,4.01
Floyd,2/18/2016,20,4.05
Floyd,2/18/2016,21,3.97
Floyd,2/18/2016,22,3.82
Floyd,2/18/2016,23,3.59
Floyd,2/18/2016,24,3.38
Wheeler,2/18/2016,1,3.23
Wheeler,2/18/2016,2,3.19
Wheeler,2/18/2016,3,3.20
Wheeler,2/18/2016,4,3.23
Wheeler,2/18/2016,5,3.30
Wheeler,2/18/2016,6,3.54
Wheeler,2/18/2016,7,3.94
Wheeler,2/18/2016,8,4.05
Wheeler,2/18/2016,9,3.96
Wheeler,2/18/2016,10,3.87
Wheeler,2/18/2016,11,3.81
Wheeler,2/18/2016,12,3.75
Wheeler,2/18/2016,13,3.71
Wheeler,2/18/2016,14,3.72
Wheeler,2/18/2016,15,3.73
Wheeler,2/18/2016,16,3.73
Wheeler,2/18/2016,17,3.73
Wheeler,2/18/2016,18,3.73
Wheeler,2/18/2016,19,3.85
Wheeler,2/18/2016,20,3.89
Wheeler,2/18/2016,21,3.81
Wheeler,2/18/2016,22,3.67
Wheeler,2/18/2016,23,3.45
Wheeler,2/18/2016,24,3.24
Stonewall,2/18/2016,1,0.79
Stonewall,2/18/2016,2,0.78
Stonewall,2/18/2016,3,0.78
Stonewall,2/18/2016,4,0.79
Stonewall,2/18/2016,5,0.81
Stonewall,2/18/2016,6,0.87
Stonewall,2/18/2016,7,0.97
Stonewall,2/18/2016,8,0.99
Stonewall,2/18/2016,9,0.97
Stonewall,2/18/2016,10,0.95
Stonewall,2/18/2016,11,0.94
Stonewall,2/18/2016,12,0.92
Stonewall,2/18/2016,13,0.91
Stonewall,2/18/2016,14,0.91
Stonewall,2/18/2016,15,0.92
Stonewall,2/18/2016,16,0.92
Stonewall,2/18/2016,17,0.92
Stonewall,2/18/2016,18,0.92
Stonewall,2/18/2016,19,0.95
Stonewall,2/18/2016,20,0.95
Stonewall,2/18/2016,21,0.94
Stonewall,2/18/2016,22,0.90
Stonewall,2/18/2016,23,0.85
Stonewall,2/18/2016,24,0.80
Lubbock,2/18/2016,1,166.03
Lubbock,2/18/2016,2,164.10
Lubbock,2/18/2016,3,164.38
Lubbock,2/18/2016,4,166.29
Lubbock,2/18/2016,5,169.88
Lubbock,2/18/2016,6,182.30
Lubbock,2/18/2016,7,202.80
Lubbock,2/18/2016,8,208.25
Lubbock,2/18/2016,9,203.89
Lubbock,2/18/2016,10,199.30
Lubbock,2/18/2016,11,196.08
Lubbock,2/18/2016,12,193.18
Lubbock,2/18/2016,13,190.85
Lubbock,2/18/2016,14,191.45
Lubbock,2/18/2016,15,191.93
Lubbock,2/18/2016,16,191.76
Lubbock,2/18/2016,17,191.90
Lubbock,2/18/2016,18,192.12
Lubbock,2/18/2016,19,198.26
Lubbock,2/18/2016,20,199.99
Lubbock,2/18/2016,21,196.13
Lubbock,2/18/2016,22,188.82
Lubbock,2/18/2016,23,177.50
Lubbock,2/18/2016,24,166.83
Hale,2/18/2016,1,19.61
Hale,2/18/2016,2,19.38
Hale,2/18/2016,3,19.41
Hale,2/18/2016,4,19.64
Hale,2/18/2016,5,20.06
Hale,2/18/2016,6,21.53
Hale,2/18/2016,7,23.95
Hale,2/18/2016,8,24.60
Hale,2/18/2016,9,24.08
Hale,2/18/2016,10,23.54
Hale,2/18/2016,11,23.16
Hale,2/18/2016,12,22.82
Hale,2/18/2016,13,22.54
Hale,2/18/2016,14,22.61
Hale,2/18/2016,15,22.67
Hale,2/18/2016,16,22.65
Hale,2/18/2016,17,22.66
Hale,2/18/2016,18,22.69
Hale,2/18/2016,19,23.42
Hale,2/18/2016,20,23.62
Hale,2/18/2016,21,23.16
Hale,2/18/2016,22,22.30
Hale,2/18/2016,23,20.96
Hale,2/18/2016,24,19.70
Garza,2/18/2016,1,3.63
Garza,2/18/2016,2,3.59
Garza,2/18/2016,3,3.60
Garza,2/18/2016,4,3.64
Garza,2/18/2016,5,3.72
Garza,2/18/2016,6,3.99
Garza,2/18/2016,7,4.44
Garza,2/18/2016,8,4.56
Garza,2/18/2016,9,4.46
Garza,2/18/2016,10,4.36
Garza,2/18/2016,11,4.29
Garza,2/18/2016,12,4.23
Garza,2/18/2016,13,4.18
Garza,2/18/2016,14,4.19
Garza,2/18/2016,15,4.20
Garza,2/18/2016,16,4.20
Garza,2/18/2016,17,4.20
Garza,2/18/2016,18,4.21
Garza,2/18/2016,19,4.34
Garza,2/18/2016,20,4.38
Garza,2/18/2016,21,4.29
Garza,2/18/2016,22,4.13
Garza,2/18/2016,23,3.89
Garza,2/18/2016,24,3.65
Fannin,2/18/2016,1,19.06
Fannin,2/18/2016,2,18.84
Fannin,2/18/2016,3,18.87
Fannin,2/18/2016,4,19.09
Fannin,2/18/2016,5,19.50
Fannin,2/18/2016,6,20.93
Fannin,2/18/2016,7,23.28
Fannin,2/18/2016,8,23.91
Fannin,2/18/2016,9,23.41
Fannin,2/18/2016,10,22.88
Fannin,2/18/2016,11,22.51
Fannin,2/18/2016,12,22.18
Fannin,2/18/2016,13,21.91
Fannin,2/18/2016,14,21.98
Fannin,2/18/2016,15,22.04
Fannin,2/18/2016,16,22.02
Fannin,2/18/2016,17,22.03
Fannin,2/18/2016,18,22.06
Fannin,2/18/2016,19,22.76
Fannin,2/18/2016,20,22.96
Fannin,2/18/2016,21,22.52
Fannin,2/18/2016,22,21.68
Fannin,2/18/2016,23,20.38
Fannin,2/18/2016,24,19.15
Red River,2/18/2016,1,7.03
Red River,2/18/2016,2,6.95
Red River,2/18/2016,3,6.96
Red River,2/18/2016,4,7.04
Red River,2/18/2016,5,7.19
Red River,2/18/2016,6,7.72
Red River,2/18/2016,7,8.59
Red River,2/18/2016,8,8.82
Red River,2/18/2016,9,8.63
Red River,2/18/2016,10,8.44
Red River,2/18/2016,11,8.30
Red River,2/18/2016,12,8.18
Red River,2/18/2016,13,8.08
Red River,2/18/2016,14,8.11
Red River,2/18/2016,15,8.13
Red River,2/18/2016,16,8.12
Red River,2/18/2016,17,8.12
Red River,2/18/2016,18,8.13
Red River,2/18/2016,19,8.39
Red River,2/18/2016,20,8.47
Red River,2/18/2016,21,8.30
Red River,2/18/2016,22,7.99
Red River,2/18/2016,23,7.51
Red River,2/18/2016,24,7.06
Limestone,2/18/2016,1,24.01
Limestone,2/18/2016,2,23.41
Limestone,2/18/2016,3,23.16
Limestone,2/18/2016,4,23.33
Limestone,2/18/2016,5,24.29
Limestone,2/18/2016,6,26.92
Limestone,2/18/2016,7,31.24
Limestone,2/18/2016,8,32.47
Limestone,2/18/2016,9,31.79
Limestone,2/18/2016,10,31.33
Limestone,2/18/2016,11,31.06
Limestone,2/18/2016,12,30.58
Limestone,2/18/2016,13,30.24
Limestone,2/18/2016,14,30.15
Limestone,2/18/2016,15,29.93
Limestone,2/18/2016,16,29.81
Limestone,2/18/2016,17,29.88
Limestone,2/18/2016,18,29.95
Limestone,2/18/2016,19,31.27
Limestone,2/18/2016,20,31.90
Limestone,2/18/2016,21,31.29
Limestone,2/18/2016,22,29.86
Limestone,2/18/2016,23,27.57
Limestone,2/18/2016,24,25.01
Ellis,2/18/2016,1,850.86
Ellis,2/18/2016,2,829.39
Ellis,2/18/2016,3,820.64
Ellis,2/18/2016,4,826.63
Ellis,2/18/2016,5,860.57
Ellis,2/18/2016,6,953.95
Ellis,2/18/2016,7,1106.95
Ellis,2/18/2016,8,1150.58
Ellis,2/18/2016,9,1126.41
Ellis,2/18/2016,10,1110.14
Ellis,2/18/2016,11,1100.58
Ellis,2/18/2016,12,1083.46
Ellis,2/18/2016,13,1071.30
Ellis,2/18/2016,14,1068.09
Ellis,2/18/2016,15,1060.63
Ellis,2/18/2016,16,1056.19
Ellis,2/18/2016,17,1058.57
Ellis,2/18/2016,18,1061.23
Ellis,2/18/2016,19,1108.07
Ellis,2/18/2016,20,1130.34
Ellis,2/18/2016,21,1108.72
Ellis,2/18/2016,22,1058.04
Ellis,2/18/2016,23,976.72
Ellis,2/18/2016,24,886.29
Palo Pinto,2/18/2016,1,28.68
Palo Pinto,2/18/2016,2,27.96
Palo Pinto,2/18/2016,3,27.66
Palo Pinto,2/18/2016,4,27.87
Palo Pinto,2/18/2016,5,29.01
Palo Pinto,2/18/2016,6,32.16
Palo Pinto,2/18/2016,7,37.31
Palo Pinto,2/18/2016,8,38.78
Palo Pinto,2/18/2016,9,37.97
Palo Pinto,2/18/2016,10,37.42
Palo Pinto,2/18/2016,11,37.10
Palo Pinto,2/18/2016,12,36.52
Palo Pinto,2/18/2016,13,36.11
Palo Pinto,2/18/2016,14,36.00
Palo Pinto,2/18/2016,15,35.75
Palo Pinto,2/18/2016,16,35.60
Palo Pinto,2/18/2016,17,35.68
Palo Pinto,2/18/2016,18,35.77
Palo Pinto,2/18/2016,19,37.35
Palo Pinto,2/18/2016,20,38.10
Palo Pinto,2/18/2016,21,37.37
Palo Pinto,2/18/2016,22,35.67
Palo Pinto,2/18/2016,23,32.92
Palo Pinto,2/18/2016,24,29.88
Bell,2/18/2016,1,336.00
Bell,2/18/2016,2,327.52
Bell,2/18/2016,3,324.07
Bell,2/18/2016,4,326.43
Bell,2/18/2016,5,339.83
Bell,2/18/2016,6,376.71
Bell,2/18/2016,7,437.13
Bell,2/18/2016,8,454.36
Bell,2/18/2016,9,444.82
Bell,2/18/2016,10,438.39
Bell,2/18/2016,11,434.61
Bell,2/18/2016,12,427.85
Bell,2/18/2016,13,423.05
Bell,2/18/2016,14,421.78
Bell,2/18/2016,15,418.84
Bell,2/18/2016,16,417.09
Bell,2/18/2016,17,418.02
Bell,2/18/2016,18,419.07
Bell,2/18/2016,19,437.57
Bell,2/18/2016,20,446.37
Bell,2/18/2016,21,437.83
Bell,2/18/2016,22,417.81
Bell,2/18/2016,23,385.70
Bell,2/18/2016,24,349.99
Shackelford,2/18/2016,1,3.41
Shackelford,2/18/2016,2,3.33
Shackelford,2/18/2016,3,3.29
Shackelford,2/18/2016,4,3.32
Shackelford,2/18/2016,5,3.45
Shackelford,2/18/2016,6,3.83
Shackelford,2/18/2016,7,4.44
Shackelford,2/18/2016,8,4.61
Shackelford,2/18/2016,9,4.52
Shackelford,2/18/2016,10,4.45
Shackelford,2/18/2016,11,4.41
Shackelford,2/18/2016,12,4.35
Shackelford,2/18/2016,13,4.30
Shackelford,2/18/2016,14,4.28
Shackelford,2/18/2016,15,4.25
Shackelford,2/18/2016,16,4.24
Shackelford,2/18/2016,17,4.25
Shackelford,2/18/2016,18,4.26
Shackelford,2/18/2016,19,4.44
Shackelford,2/18/2016,20,4.53
Shackelford,2/18/2016,21,4.45
Shackelford,2/18/2016,22,4.24
Shackelford,2/18/2016,23,3.92
Shackelford,2/18/2016,24,3.55
Brown,2/18/2016,1,38.44
Brown,2/18/2016,2,37.47
Brown,2/18/2016,3,37.07
Brown,2/18/2016,4,37.34
Brown,2/18/2016,5,38.88
Brown,2/18/2016,6,43.10
Brown,2/18/2016,7,50.01
Brown,2/18/2016,8,51.98
Brown,2/18/2016,9,50.89
Brown,2/18/2016,10,50.15
Brown,2/18/2016,11,49.72
Brown,2/18/2016,12,48.95
Brown,2/18/2016,13,48.40
Brown,2/18/2016,14,48.25
Brown,2/18/2016,15,47.91
Brown,2/18/2016,16,47.71
Brown,2/18/2016,17,47.82
Brown,2/18/2016,18,47.94
Brown,2/18/2016,19,50.06
Brown,2/18/2016,20,51.06
Brown,2/18/2016,21,50.09
Brown,2/18/2016,22,47.80
Brown,2/18/2016,23,44.12
Brown,2/18/2016,24,40.04
Denton,2/18/2016,1,769.06
Denton,2/18/2016,2,749.66
Denton,2/18/2016,3,741.75
Denton,2/18/2016,4,747.17
Denton,2/18/2016,5,777.84
Denton,2/18/2016,6,862.25
Denton,2/18/2016,7,1000.54
Denton,2/18/2016,8,1039.97
Denton,2/18/2016,9,1018.13
Denton,2/18/2016,10,1003.42
Denton,2/18/2016,11,994.78
Denton,2/18/2016,12,979.30
Denton,2/18/2016,13,968.32
Denton,2/18/2016,14,965.41
Denton,2/18/2016,15,958.67
Denton,2/18/2016,16,954.66
Denton,2/18/2016,17,956.81
Denton,2/18/2016,18,959.21
Denton,2/18/2016,19,1001.55
Denton,2/18/2016,20,1021.68
Denton,2/18/2016,21,1002.14
Denton,2/18/2016,22,956.33
Denton,2/18/2016,23,882.83
Denton,2/18/2016,24,801.09
Navarro,2/18/2016,1,49.20
Navarro,2/18/2016,2,47.96
Navarro,2/18/2016,3,47.45
Navarro,2/18/2016,4,47.80
Navarro,2/18/2016,5,49.76
Navarro,2/18/2016,6,55.16
Navarro,2/18/2016,7,64.01
Navarro,2/18/2016,8,66.53
Navarro,2/18/2016,9,65.13
Navarro,2/18/2016,10,64.19
Navarro,2/18/2016,11,63.64
Navarro,2/18/2016,12,62.65
Navarro,2/18/2016,13,61.95
Navarro,2/18/2016,14,61.76
Navarro,2/18/2016,15,61.33
Navarro,2/18/2016,16,61.07
Navarro,2/18/2016,17,61.21
Navarro,2/18/2016,18,61.36
Navarro,2/18/2016,19,64.07
Navarro,2/18/2016,20,65.36
Navarro,2/18/2016,21,64.11
Navarro,2/18/2016,22,61.18
Navarro,2/18/2016,23,56.48
Navarro,2/18/2016,24,51.25
Mills,2/18/2016,1,4.97
Mills,2/18/2016,2,4.85
Mills,2/18/2016,3,4.79
Mills,2/18/2016,4,4.83
Mills,2/18/2016,5,5.03
Mills,2/18/2016,6,5.57
