County,Date,Predicted
Palo Pinto,1/6/2016,1039.90
Parker,1/6/2016,4558.54
Pecos,1/6/2016,1720.23
Polk,1/6/2016,1033.29
Potter,1/6/2016,2292.70
Presidio,1/6/2016,755.09
Rains,1/6/2016,247.39
Reagan,1/6/2016,406.42
Real,1/6/2016,158.94
Red River,1/6/2016,234.62
Reeves,1/6/2016,1553.13
Refugio,1/6/2016,207.42
Robertson,1/6/2016,370.02
Rockwall,1/6/2016,3249.97
Runnels,1/6/2016,491.15
Rusk,1/6/2016,1209.17
San Jacinto,1/6/2016,607.65
San Patricio,1/6/2016,1900.70
San Saba,1/6/2016,265.08
Schleicher,1/6/2016,149.08
Scurry,1/6/2016,817.02
Shackelford,1/6/2016,123.71
Smith,1/6/2016,4907.39
Somervell,1/6/2016,321.79
Starr,1/6/2016,1788.26
Stephens,1/6/2016,348.10
Sterling,1/6/2016,63.13
Stonewall,1/6/2016,26.46
Sutton,1/6/2016,187.28
Swisher,1/6/2016,142.89
Tarrant,1/6/2016,72001.32
Taylor,1/6/2016,6372.09
Terrell,1/6/2016,100.34
Throckmorton,1/6/2016,59.51
Titus,1/6/2016,728.92
Tom Green,1/6/2016,5498.15
Travis,1/6/2016,37305.85
Trinity,1/6/2016,318.95
Tyler,1/6/2016,480.27
Upton,1/6/2016,373.85
Uvalde,1/6/2016,1278.59
Val Verde,1/6/2016,2309.16
Van Zandt,1/6/2016,1186.48
Victoria,1/6/2016,3424.53
Walker,1/6/2016,1564.95
Waller,1/6/2016,1760.38
Ward,1/6/2016,1258.27
Washington,1/6/2016,1116.05
Webb,1/6/2016,7574.90
Wharton,1/6/2016,1547.86
Wheeler,1/6/2016,107.71
Wichita,1/6/2016,2494.89
Wilbarger,1/6/2016,244.56
Willacy,1/6/2016,622.15
Williamson,1/6/2016,15855.45
Wilson,1/6/2016,1503.78
Winkler,1/6/2016,846.54
Wise,1/6/2016,2281.34
Wood,1/6/2016,960.92
Young,1/6/2016,679.15
Zapata,1/6/2016,406.73
Zavala,1/6/2016,348.44
Anderson,1/7/2016,1037.56
Andrews,1/7/2016,1903.14
Angelina,1/7/2016,1579.91
Aransas,1/7/2016,669.10
Archer,1/7/2016,145.43
Armstrong,1/7/2016,32.25
Atascosa,1/7/2016,1280.11
Austin,1/7/2016,829.75
Bandera,1/7/2016,595.42
Bastrop,1/7/2016,2225.00
Baylor,1/7/2016,59.30
Bee,1/7/2016,880.56
Bell,1/7/2016,10545.28
Bexar,1/7/2016,52893.03
Blanco,1/7/2016,308.14
Borden,1/7/2016,71.00
Bosque,1/7/2016,569.67
Bowie,1/7/2016,1539.57
Brazoria,1/7/2016,11845.03
Brazos,1/7/2016,3765.70
Brewster,1/7/2016,998.88
Briscoe,1/7/2016,25.36
Brooks,1/7/2016,192.76
Brown,1/7/2016,1206.38
Burleson,1/7/2016,491.73
Burnet,1/7/2016,1280.91
Caldwell,1/7/2016,1134.59
Calhoun,1/7/2016,763.57
Callahan,1/7/2016,615.38
Cameron,1/7/2016,11264.46
Carson,1/7/2016,99.26
Castro,1/7/2016,128.44
Chambers,1/7/2016,1336.27
Cherokee,1/7/2016,916.48
Childress,1/7/2016,116.98
Clay,1/7/2016,171.16
Coke,1/7/2016,148.20
Coleman,1/7/2016,383.87
Collin,1/7/2016,28362.09
Collingsworth,1/7/2016,49.81
Colorado,1/7/2016,590.47
Comal,1/7/2016,3525.32
Comanche,1/7/2016,434.12
Concho,1/7/2016,184.42
Cooke,1/7/2016,639.79
Coryell,1/7/2016,2420.90
Cottle,1/7/2016,23.38
Crane,1/7/2016,539.05
Crockett,1/7/2016,415.08
Crosby,1/7/2016,97.36
Culberson,1/7/2016,246.75
Dallas,1/7/2016,80694.28
Dawson,1/7/2016,1456.14
DeWitt,1/7/2016,589.52
Deaf Smith,1/7/2016,316.82
Delta,1/7/2016,94.28
Denton,1/7/2016,24136.87
Dickens,1/7/2016,36.60
Dimmit,1/7/2016,297.12
Duval,1/7/2016,309.02
Eastland,1/7/2016,582.34
Ector,1/7/2016,16759.30
Edwards,1/7/2016,85.55
Ellis,1/7/2016,26703.95
Erath,1/7/2016,1286.28
Falls,1/7/2016,544.31
Fannin,1/7/2016,557.10
Fayette,1/7/2016,707.73
Fisher,1/7/2016,174.45
Floyd,1/7/2016,98.21
Foard,1/7/2016,21.06
Fort Bend,1/7/2016,24008.77
Franklin,1/7/2016,190.85
Freestone,1/7/2016,355.80
Frio,1/7/2016,496.55
Galveston,1/7/2016,11006.86
Garza,1/7/2016,106.19
Gillespie,1/7/2016,1162.17
Glasscock,1/7/2016,140.56
Goliad,1/7/2016,202.31
Gonzales,1/7/2016,583.19
Gray,1/7/2016,380.37
Grayson,1/7/2016,2039.04
Gregg,1/7/2016,2218.24
Grimes,1/7/2016,489.22
Guadalupe,1/7/2016,4196.68
Hale,1/7/2016,573.10
Hall,1/7/2016,51.93
Hamilton,1/7/2016,262.69
Hardeman,1/7/2016,64.86
Hardin,1/7/2016,1001.44
Harris,1/7/2016,155588.42
Haskell,1/7/2016,95.20
Hays,1/7/2016,5273.29
Henderson,1/7/2016,1427.59
Hidalgo,1/7/2016,22268.72
Hill,1/7/2016,1116.47
Hood,1/7/2016,1727.57
Hopkins,1/7/2016,646.75
Houston,1/7/2016,409.42
Howard,1/7/2016,3991.08
Hudspeth,1/7/2016,349.67
Hunt,1/7/2016,2835.20
Irion,1/7/2016,71.68
Jack,1/7/2016,283.70
Jackson,1/7/2016,516.33
Jeff Davis,1/7/2016,240.01
Jim Hogg,1/7/2016,140.82
Jim Wells,1/7/2016,1108.07
Johnson,1/7/2016,5044.71
Jones,1/7/2016,907.90
Karnes,1/7/2016,424.84
Kaufman,1/7/2016,3563.84
Kendall,1/7/2016,1108.08
Kenedy,1/7/2016,10.72
Kent,1/7/2016,12.95
Kerr,1/7/2016,2302.54
Kimble,1/7/2016,202.09
King,1/7/2016,4.33
Kinney,1/7/2016,160.59
Kleberg,1/7/2016,862.55
Knox,1/7/2016,63.68
La Salle,1/7/2016,200.27
Lamar,1/7/2016,817.42
Lampasas,1/7/2016,917.90
Lavaca,1/7/2016,562.05
Lee,1/7/2016,477.16
Leon,1/7/2016,303.60
Liberty,1/7/2016,1406.48
Limestone,1/7/2016,753.68
Live Oak,1/7/2016,323.98
Llano,1/7/2016,888.46
Loving,1/7/2016,9.38
Lubbock,1/7/2016,4852.28
Lynn,1/7/2016,95.25
Madison,1/7/2016,249.56
Martin,1/7/2016,594.58
Mason,1/7/2016,185.40
Matagorda,1/7/2016,1279.30
Maverick,1/7/2016,1527.96
McCulloch,1/7/2016,373.40
McLennan,1/7/2016,7799.57
McMullen,1/7/2016,21.57
Medina,1/7/2016,1365.00
Menard,1/7/2016,97.78
Midland,1/7/2016,16969.04
Milam,1/7/2016,691.33
Mills,1/7/2016,156.05
Mitchell,1/7/2016,413.32
Montague,1/7/2016,320.50
Montgomery,1/7/2016,18179.56
Motley,1/7/2016,19.06
Nacogdoches,1/7/2016,1175.72
Navarro,1/7/2016,1544.13
Nolan,1/7/2016,687.33
Nueces,1/7/2016,9544.97
Oldham,1/7/2016,34.18
Palo Pinto,1/7/2016,900.16
Parker,1/7/2016,3946.04
Pecos,1/7/2016,1730.65
Polk,1/7/2016,829.65
Potter,1/7/2016,2007.54
Presidio,1/7/2016,759.65
Rains,1/7/2016,198.65
Reagan,1/7/2016,408.89
Real,1/7/2016,153.50
Red River,1/7/2016,205.43
Reeves,1/7/2016,1562.51
Refugio,1/7/2016,195.65
Robertson,1/7/2016,297.11
Rockwall,1/7/2016,2813.32
Runnels,1/7/2016,474.34
Rusk,1/7/2016,970.88
San Jacinto,1/7/2016,487.91
San Patricio,1/7/2016,1792.99
San Saba,1/7/2016,256.05
Schleicher,1/7/2016,143.98
Scurry,1/7/2016,789.13
Shackelford,1/7/2016,107.13
Smith,1/7/2016,3940.20
Somervell,1/7/2016,278.51
Starr,1/7/2016,1686.87
Stephens,1/7/2016,301.33
Sterling,1/7/2016,60.95
Stonewall,1/7/2016,23.15
Sutton,1/7/2016,180.87
Swisher,1/7/2016,125.13
Tarrant,1/7/2016,62327.10
Taylor,1/7/2016,6154.34
Terrell,1/7/2016,100.92
Throckmorton,1/7/2016,51.52
Titus,1/7/2016,585.27
Tom Green,1/7/2016,5310.25
Travis,1/7/2016,32808.13
Trinity,1/7/2016,256.10
Tyler,1/7/2016,385.63
Upton,1/7/2016,376.12
Uvalde,1/7/2016,1234.90
Val Verde,1/7/2016,2230.25
Van Zandt,1/7/2016,952.62
Victoria,1/7/2016,3190.72
Walker,1/7/2016,1256.53
Waller,1/7/2016,1640.20
Ward,1/7/2016,1265.88
Washington,1/7/2016,981.51
Webb,1/7/2016,7145.56
Wharton,1/7/2016,1442.21
Wheeler,1/7/2016,94.31
Wichita,1/7/2016,2184.64
Wilbarger,1/7/2016,214.13
Willacy,1/7/2016,586.91
Williamson,1/7/2016,13943.82
Wilson,1/7/2016,1322.48
Winkler,1/7/2016,851.66
Wise,1/7/2016,1974.81
Wood,1/7/2016,771.53
Young,1/7/2016,587.92
Zapata,1/7/2016,383.69
Zavala,1/7/2016,328.71
Anderson,1/8/2016,1014.15
Andrews,1/8/2016,1868.39
Angelina,1/8/2016,1544.28
Aransas,1/8/2016,653.57
Archer,1/8/2016,151.68
Armstrong,1/8/2016,33.65
Atascosa,1/8/2016,1250.33
Austin,1/8/2016,848.36
Bandera,1/8/2016,608.79
Bastrop,1/8/2016,2274.91
Baylor,1/8/2016,61.83
Bee,1/8/2016,860.10
Bell,1/8/2016,10651.81
Bexar,1/8/2016,54079.21
Blanco,1/8/2016,315.05
Borden,1/8/2016,69.71
Bosque,1/8/2016,575.42
Bowie,1/8/2016,1605.48
Brazoria,1/8/2016,11850.61
Brazos,1/8/2016,3680.81
Brewster,1/8/2016,980.61
Briscoe,1/8/2016,26.42
Brooks,1/8/2016,188.26
Brown,1/8/2016,1218.55
Burleson,1/8/2016,502.76
Burnet,1/8/2016,1309.63
Caldwell,1/8/2016,1160.03
Calhoun,1/8/2016,763.96
Callahan,1/8/2016,594.26
Cameron,1/8/2016,11002.44
Carson,1/8/2016,103.50
Castro,1/8/2016,133.94
Chambers,1/8/2016,1336.91
Cherokee,1/8/2016,895.78
Childress,1/8/2016,122.01
Clay,1/8/2016,178.51
Coke,1/8/2016,143.07
Coleman,1/8/2016,370.76
Collin,1/8/2016,28648.65
Collingsworth,1/8/2016,51.94
Colorado,1/8/2016,603.74
Comal,1/8/2016,3604.40
Comanche,1/8/2016,438.51
Concho,1/8/2016,178.09
Cooke,1/8/2016,667.18
Coryell,1/8/2016,2445.39
Cottle,1/8/2016,24.37
Crane,1/8/2016,529.19
Crockett,1/8/2016,407.52
Crosby,1/8/2016,101.55
Culberson,1/8/2016,242.25
Dallas,1/8/2016,81509.58
Dawson,1/8/2016,1429.54
DeWitt,1/8/2016,602.72
Deaf Smith,1/8/2016,330.40
Delta,1/8/2016,92.21
Denton,1/8/2016,24380.74
Dickens,1/8/2016,38.18
Dimmit,1/8/2016,290.25
Duval,1/8/2016,301.81
Eastland,1/8/2016,588.24
Ector,1/8/2016,16453.10
Edwards,1/8/2016,82.64
Ellis,1/8/2016,26973.76
Erath,1/8/2016,1299.25
Falls,1/8/2016,549.81
Fannin,1/8/2016,580.94
Fayette,1/8/2016,723.63
Fisher,1/8/2016,168.45
Floyd,1/8/2016,102.41
Foard,1/8/2016,21.96
Fort Bend,1/8/2016,24019.97
Franklin,1/8/2016,186.55
Freestone,1/8/2016,347.78
Frio,1/8/2016,485.00
Galveston,1/8/2016,11012.02
Garza,1/8/2016,110.76
Gillespie,1/8/2016,1122.31
Glasscock,1/8/2016,138.02
Goliad,1/8/2016,197.56
Gonzales,1/8/2016,596.25
Gray,1/8/2016,396.64
Grayson,1/8/2016,2126.30
Gregg,1/8/2016,2168.23
Grimes,1/8/2016,478.20
Guadalupe,1/8/2016,4290.82
Hale,1/8/2016,597.64
Hall,1/8/2016,54.14
Hamilton,1/8/2016,265.32
Hardeman,1/8/2016,67.62
Hardin,1/8/2016,978.87
Harris,1/8/2016,155661.20
Haskell,1/8/2016,99.30
Hays,1/8/2016,5391.57
Henderson,1/8/2016,1395.38
Hidalgo,1/8/2016,21750.72
Hill,1/8/2016,1127.80
Hood,1/8/2016,1745.00
Hopkins,1/8/2016,632.14
Houston,1/8/2016,400.20
Howard,1/8/2016,3918.18
Hudspeth,1/8/2016,343.26
Hunt,1/8/2016,2863.85
Irion,1/8/2016,69.22
Jack,1/8/2016,286.56
Jackson,1/8/2016,516.56
Jeff Davis,1/8/2016,235.61
Jim Hogg,1/8/2016,137.56
Jim Wells,1/8/2016,1082.28
Johnson,1/8/2016,5095.65
Jones,1/8/2016,876.75
Karnes,1/8/2016,434.34
Kaufman,1/8/2016,3599.89
Kendall,1/8/2016,1132.96
Kenedy,1/8/2016,10.49
Kent,1/8/2016,13.49
Kerr,1/8/2016,2223.58
Kimble,1/8/2016,195.18
King,1/8/2016,4.51
Kinney,1/8/2016,155.09
Kleberg,1/8/2016,842.50
Knox,1/8/2016,66.42
La Salle,1/8/2016,195.61
Lamar,1/8/2016,852.40
Lampasas,1/8/2016,886.44
Lavaca,1/8/2016,574.65
Lee,1/8/2016,487.86
Leon,1/8/2016,296.71
Liberty,1/8/2016,1374.77
Limestone,1/8/2016,761.27
Live Oak,1/8/2016,316.44
Llano,1/8/2016,858.00
Loving,1/8/2016,9.20
Lubbock,1/8/2016,5059.97
Lynn,1/8/2016,99.35
Madison,1/8/2016,243.91
Martin,1/8/2016,583.70
Mason,1/8/2016,179.04
Matagorda,1/8/2016,1279.93
Maverick,1/8/2016,1492.40
McCulloch,1/8/2016,360.56
McLennan,1/8/2016,7878.40
McMullen,1/8/2016,21.08
Medina,1/8/2016,1395.62
Menard,1/8/2016,94.41
Midland,1/8/2016,16659.00
Milam,1/8/2016,706.81
Mills,1/8/2016,157.61
Mitchell,1/8/2016,399.13
Montague,1/8/2016,334.21
Montgomery,1/8/2016,18188.08
Motley,1/8/2016,19.85
Nacogdoches,1/8/2016,1149.20
Navarro,1/8/2016,1559.74
Nolan,1/8/2016,663.76
Nueces,1/8/2016,9322.96
Oldham,1/8/2016,35.62
Palo Pinto,1/8/2016,909.26
Parker,1/8/2016,3985.89
Pecos,1/8/2016,1699.05
Polk,1/8/2016,810.93
Potter,1/8/2016,2093.46
Presidio,1/8/2016,745.76
Rains,1/8/2016,194.16
Reagan,1/8/2016,401.43
Real,1/8/2016,148.24
Red River,1/8/2016,214.22
Reeves,1/8/2016,1533.97
Refugio,1/8/2016,191.09
Robertson,1/8/2016,290.36
Rockwall,1/8/2016,2841.72
Runnels,1/8/2016,458.07
Rusk,1/8/2016,948.97
San Jacinto,1/8/2016,476.90
San Patricio,1/8/2016,1751.28
San Saba,1/8/2016,247.25
Schleicher,1/8/2016,139.06
Scurry,1/8/2016,762.06
Shackelford,1/8/2016,108.21
Smith,1/8/2016,3851.32
Somervell,1/8/2016,281.36
Starr,1/8/2016,1647.64
Stephens,1/8/2016,304.35
Sterling,1/8/2016,58.88
Stonewall,1/8/2016,24.16
Sutton,1/8/2016,174.68
Swisher,1/8/2016,130.49
Tarrant,1/8/2016,62956.80
Taylor,1/8/2016,5943.27
Terrell,1/8/2016,99.12
Throckmorton,1/8/2016,52.04
Titus,1/8/2016,572.08
Tom Green,1/8/2016,5128.15
Travis,1/8/2016,33543.91
Trinity,1/8/2016,250.32
Tyler,1/8/2016,376.92
Upton,1/8/2016,369.27
Uvalde,1/8/2016,1192.52
Val Verde,1/8/2016,2153.74
Van Zandt,1/8/2016,931.15
Victoria,1/8/2016,3192.22
Walker,1/8/2016,1228.18
Waller,1/8/2016,1640.96
Ward,1/8/2016,1242.78
Washington,1/8/2016,1003.52
Webb,1/8/2016,6979.33
Wharton,1/8/2016,1442.87
Wheeler,1/8/2016,98.33
Wichita,1/8/2016,2278.12
Wilbarger,1/8/2016,223.28
Willacy,1/8/2016,573.24
Williamson,1/8/2016,14256.55
Wilson,1/8/2016,1352.13
Winkler,1/8/2016,836.10
Wise,1/8/2016,1994.76
Wood,1/8/2016,754.17
Young,1/8/2016,593.85
Zapata,1/8/2016,374.74
Zavala,1/8/2016,321.07
Anderson,1/9/2016,1131.39
Andrews,1/9/2016,1918.65
Angelina,1/9/2016,1722.79
Aransas,1/9/2016,667.49
Archer,1/9/2016,168.84
Armstrong,1/9/2016,37.47
Atascosa,1/9/2016,1276.94
Austin,1/9/2016,878.95
Bandera,1/9/2016,630.71
Bastrop,1/9/2016,2356.89
Baylor,1/9/2016,68.82
Bee,1/9/2016,878.40
Bell,1/9/2016,12290.50
Bexar,1/9/2016,56028.32
Blanco,1/9/2016,326.43
Borden,1/9/2016,71.60
Bosque,1/9/2016,663.93
Bowie,1/9/2016,1787.50
Brazoria,1/9/2016,12175.64
Brazos,1/9/2016,4106.27
Brewster,1/9/2016,1007.03
Briscoe,1/9/2016,29.45
Brooks,1/9/2016,192.26
Brown,1/9/2016,1406.02
Burleson,1/9/2016,520.87
Burnet,1/9/2016,1356.82
Caldwell,1/9/2016,1201.85
Calhoun,1/9/2016,784.91
Callahan,1/9/2016,655.20
Cameron,1/9/2016,11236.60
Carson,1/9/2016,115.23
Castro,1/9/2016,149.09
Chambers,1/9/2016,1373.59
Cherokee,1/9/2016,999.37
Childress,1/9/2016,135.85
Clay,1/9/2016,198.74
Coke,1/9/2016,157.76
Coleman,1/9/2016,408.75
Collin,1/9/2016,33056.02
Collingsworth,1/9/2016,57.83
Colorado,1/9/2016,625.50
Comal,1/9/2016,3734.31
Comanche,1/9/2016,505.95
Concho,1/9/2016,196.39
Cooke,1/9/2016,742.80
Coryell,1/9/2016,2821.59
Cottle,1/9/2016,27.10
Crane,1/9/2016,543.39
Crockett,1/9/2016,418.47
Crosby,1/9/2016,113.05
Culberson,1/9/2016,248.74
Dallas,1/9/2016,94049.08
Dawson,1/9/2016,1468.01
DeWitt,1/9/2016,624.45
Deaf Smith,1/9/2016,367.83
Delta,1/9/2016,102.84
Denton,1/9/2016,28131.53
Dickens,1/9/2016,42.51
Dimmit,1/9/2016,296.39
Duval,1/9/2016,308.24
Eastland,1/9/2016,678.69
Ector,1/9/2016,16895.78
Edwards,1/9/2016,91.10
Ellis,1/9/2016,31123.44
Erath,1/9/2016,1499.13
Falls,1/9/2016,634.38
Fannin,1/9/2016,646.79
Fayette,1/9/2016,749.71
Fisher,1/9/2016,185.73
Floyd,1/9/2016,113.98
Foard,1/9/2016,24.44
Fort Bend,1/9/2016,24678.89
Franklin,1/9/2016,208.10
Freestone,1/9/2016,387.99
Frio,1/9/2016,495.31
Galveston,1/9/2016,11314.12
Garza,1/9/2016,123.32
Gillespie,1/9/2016,1237.33
Glasscock,1/9/2016,141.72
Goliad,1/9/2016,201.80
Gonzales,1/9/2016,617.74
Gray,1/9/2016,441.62
Grayson,1/9/2016,2367.36
Gregg,1/9/2016,2418.88
Grimes,1/9/2016,533.47
Guadalupe,1/9/2016,4445.48
Hale,1/9/2016,665.37
Hall,1/9/2016,60.33
Hamilton,1/9/2016,306.16
Hardeman,1/9/2016,75.28
Hardin,1/9/2016,1092.00
Harris,1/9/2016,159931.29
Haskell,1/9/2016,110.55
Hays,1/9/2016,5585.86
Henderson,1/9/2016,1556.71
Hidalgo,1/9/2016,22213.65
Hill,1/9/2016,1301.26
Hood,1/9/2016,2013.49
Hopkins,1/9/2016,705.23
Houston,1/9/2016,446.47
Howard,1/9/2016,4023.60
Hudspeth,1/9/2016,352.51
Hunt,1/9/2016,3304.44
Irion,1/9/2016,76.33
Jack,1/9/2016,330.66
Jackson,1/9/2016,530.74
Jeff Davis,1/9/2016,241.93
Jim Hogg,1/9/2016,140.46
Jim Wells,1/9/2016,1105.32
Johnson,1/9/2016,5879.61
Jones,1/9/2016,966.63
Karnes,1/9/2016,450.02
Kaufman,1/9/2016,4153.69
Kendall,1/9/2016,1173.78
Kenedy,1/9/2016,10.70
Kent,1/9/2016,15.05
Kerr,1/9/2016,2451.54
Kimble,1/9/2016,215.19
King,1/9/2016,5.00
Kinney,1/9/2016,170.96
Kleberg,1/9/2016,860.40
Knox,1/9/2016,73.92
La Salle,1/9/2016,199.79
Lamar,1/9/2016,949.05
Lampasas,1/9/2016,977.29
Lavaca,1/9/2016,595.36
Lee,1/9/2016,505.43
Leon,1/9/2016,331.03
Liberty,1/9/2016,1533.66
Limestone,1/9/2016,878.42
Live Oak,1/9/2016,323.16
Llano,1/9/2016,945.98
Loving,1/9/2016,9.45
Lubbock,1/9/2016,5633.64
Lynn,1/9/2016,110.59
Madison,1/9/2016,272.14
Martin,1/9/2016,599.41
Mason,1/9/2016,197.39
Matagorda,1/9/2016,1315.03
Maverick,1/9/2016,1524.16
McCulloch,1/9/2016,397.53
McLennan,1/9/2016,9090.38
McMullen,1/9/2016,21.51
Medina,1/9/2016,1445.93
Menard,1/9/2016,104.10
Midland,1/9/2016,17107.25
Milam,1/9/2016,732.26
Mills,1/9/2016,181.85
Mitchell,1/9/2016,440.06
Montague,1/9/2016,372.08
Montgomery,1/9/2016,18686.99
Motley,1/9/2016,22.08
Nacogdoches,1/9/2016,1282.06
Navarro,1/9/2016,1799.66
Nolan,1/9/2016,731.79
Nueces,1/9/2016,9521.39
Oldham,1/9/2016,39.69
Palo Pinto,1/9/2016,1049.16
Parker,1/9/2016,4599.10
Pecos,1/9/2016,1744.74
Polk,1/9/2016,904.67
Potter,1/9/2016,2330.82
Presidio,1/9/2016,765.83
Rains,1/9/2016,216.60
Reagan,1/9/2016,412.23
Real,1/9/2016,163.43
Red River,1/9/2016,238.55
Reeves,1/9/2016,1575.27
Refugio,1/9/2016,195.19
Robertson,1/9/2016,323.96
Rockwall,1/9/2016,3278.89
Runnels,1/9/2016,505.05
Rusk,1/9/2016,1058.68
San Jacinto,1/9/2016,532.02
San Patricio,1/9/2016,1788.55
San Saba,1/9/2016,272.59
Schleicher,1/9/2016,153.34
Scurry,1/9/2016,840.17
Shackelford,1/9/2016,124.85
Smith,1/9/2016,4296.50
Somervell,1/9/2016,324.63
Starr,1/9/2016,1682.73
Stephens,1/9/2016,351.22
Sterling,1/9/2016,64.90
Stonewall,1/9/2016,26.86
Sutton,1/9/2016,192.59
Swisher,1/9/2016,145.27
Tarrant,1/9/2016,72642.19
Taylor,1/9/2016,6552.55
Terrell,1/9/2016,101.75
Throckmorton,1/9/2016,60.05
Titus,1/9/2016,638.17
Tom Green,1/9/2016,5653.87
Travis,1/9/2016,34752.92
Trinity,1/9/2016,279.27
Tyler,1/9/2016,420.53
Upton,1/9/2016,379.18
Uvalde,1/9/2016,1314.78
Val Verde,1/9/2016,2374.56
Van Zandt,1/9/2016,1038.78
Victoria,1/9/2016,3279.77
Walker,1/9/2016,1370.14
Waller,1/9/2016,1685.95
Ward,1/9/2016,1276.22
Washington,1/9/2016,1039.67
Webb,1/9/2016,7127.87
Wharton,1/9/2016,1482.43
Wheeler,1/9/2016,109.49
Wichita,1/9/2016,2536.43
Wilbarger,1/9/2016,248.62
Willacy,1/9/2016,585.41
Williamson,1/9/2016,14770.37
Wilson,1/9/2016,1400.87
Winkler,1/9/2016,858.61
Wise,1/9/2016,2301.65
Wood,1/9/2016,841.31
Young,1/9/2016,685.19
Zapata,1/9/2016,382.75
Zavala,1/9/2016,327.88
Anderson,1/10/2016,1305.36
Andrews,1/10/2016,1873.56
Angelina,1/10/2016,1987.72
Aransas,1/10/2016,801.38
Archer,1/10/2016,176.25
Armstrong,1/10/2016,39.09
Atascosa,1/10/2016,1533.09
Austin,1/10/2016,1021.66
Bandera,1/10/2016,733.14
Bastrop,1/10/2016,2739.59
Baylor,1/10/2016,71.85
Bee,1/10/2016,1054.58
Bell,1/10/2016,13257.93
Bexar,1/10/2016,65125.41
Blanco,1/10/2016,379.42
Borden,1/10/2016,69.89
Bosque,1/10/2016,716.17
Bowie,1/10/2016,1865.78
Brazoria,1/10/2016,13182.83
Brazos,1/10/2016,4737.70
Brewster,1/10/2016,983.34
Briscoe,1/10/2016,30.73
Brooks,1/10/2016,230.85
Brown,1/10/2016,1516.69
Burleson,1/10/2016,605.45
Burnet,1/10/2016,1577.12
Caldwell,1/10/2016,1396.99
Calhoun,1/10/2016,849.80
Callahan,1/10/2016,680.00
Cameron,1/10/2016,13490.68
Carson,1/10/2016,120.27
Castro,1/10/2016,155.64
Chambers,1/10/2016,1487.20
Cherokee,1/10/2016,1153.05
Childress,1/10/2016,141.77
Clay,1/10/2016,207.43
Coke,1/10/2016,163.75
Coleman,1/10/2016,424.22
Collin,1/10/2016,35658.09
Collingsworth,1/10/2016,60.36
Colorado,1/10/2016,727.08
Comal,1/10/2016,4340.63
Comanche,1/10/2016,545.80
Concho,1/10/2016,203.82
Cooke,1/10/2016,775.33
Coryell,1/10/2016,3043.70
Cottle,1/10/2016,28.28
Crane,1/10/2016,530.66
Crockett,1/10/2016,408.66
Crosby,1/10/2016,117.99
Culberson,1/10/2016,242.93
Dallas,1/10/2016,101452.33
Dawson,1/10/2016,1433.50
DeWitt,1/10/2016,725.81
Deaf Smith,1/10/2016,383.98
Delta,1/10/2016,118.64
Denton,1/10/2016,30345.91
Dickens,1/10/2016,44.37
Dimmit,1/10/2016,355.85
Duval,1/10/2016,370.07
Eastland,1/10/2016,732.15
Ector,1/10/2016,16498.72
Edwards,1/10/2016,94.56
Ellis,1/10/2016,33573.36
Erath,1/10/2016,1617.14
Falls,1/10/2016,684.34
Fannin,1/10/2016,675.15
Fayette,1/10/2016,871.42
Fisher,1/10/2016,192.79
Floyd,1/10/2016,119.02
Foard,1/10/2016,25.51
Fort Bend,1/10/2016,26720.37
Franklin,1/10/2016,240.10
Freestone,1/10/2016,447.68
Frio,1/10/2016,594.65
Galveston,1/10/2016,12250.01
Garza,1/10/2016,128.70
Gillespie,1/10/2016,1284.22
Glasscock,1/10/2016,138.43
Goliad,1/10/2016,242.24
Gonzales,1/10/2016,718.07
Gray,1/10/2016,460.94
Grayson,1/10/2016,2471.04
Gregg,1/10/2016,2790.81
Grimes,1/10/2016,615.51
Guadalupe,1/10/2016,5167.25
Hale,1/10/2016,694.47
Hall,1/10/2016,62.95
Hamilton,1/10/2016,330.28
Hardeman,1/10/2016,78.56
Hardin,1/10/2016,1259.91
Harris,1/10/2016,173161.02
Haskell,1/10/2016,115.39
Hays,1/10/2016,6492.85
Henderson,1/10/2016,1796.08
Hidalgo,1/10/2016,26669.72
Hill,1/10/2016,1403.69
Hood,1/10/2016,2171.95
Hopkins,1/10/2016,813.66
Houston,1/10/2016,515.13
Howard,1/10/2016,3929.04
Hudspeth,1/10/2016,344.20
Hunt,1/10/2016,3564.55
Irion,1/10/2016,79.19
Jack,1/10/2016,356.68
Jackson,1/10/2016,574.63
Jeff Davis,1/10/2016,236.24
Jim Hogg,1/10/2016,168.62
Jim Wells,1/10/2016,1327.03
Johnson,1/10/2016,6342.41
Jones,1/10/2016,1003.21
Karnes,1/10/2016,523.07
Kaufman,1/10/2016,4480.66
Kendall,1/10/2016,1364.37
Kenedy,1/10/2016,12.81
Kent,1/10/2016,15.70
Kerr,1/10/2016,2544.37
Kimble,1/10/2016,223.34
King,1/10/2016,5.24
Kinney,1/10/2016,177.45
Kleberg,1/10/2016,1033.01
Knox,1/10/2016,77.16
La Salle,1/10/2016,239.84
Lamar,1/10/2016,990.59
Lampasas,1/10/2016,1014.29
Lavaca,1/10/2016,692.04
Lee,1/10/2016,587.52
Leon,1/10/2016,381.94
Liberty,1/10/2016,1769.51
Limestone,1/10/2016,947.53
Live Oak,1/10/2016,388.02
Llano,1/10/2016,981.80
Loving,1/10/2016,9.20
Lubbock,1/10/2016,5880.32
Lynn,1/10/2016,115.42
Madison,1/10/2016,313.97
