Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
12/01/15 00:00:00,31656.61,31285.04,1.17%,8226.50,8330.42,1.26%,1205.89,1113.17,7.69%,1949.14,1982.73,1.72%,763.57,779.23,2.05%,11055.19,10921.55,1.21%,2499.37,2384.01,4.62%,4957.92,4742.17,4.35%,999.02,1031.77,3.28%
12/01/15 01:00:00,30787.40,30543.93,0.79%,7952.76,8146.69,2.44%,1186.14,1083.44,8.66%,1939.15,1969.63,1.57%,757.66,782.05,3.22%,10788.65,10671.64,1.08%,2384.95,2310.71,3.11%,4789.82,4549.88,5.01%,988.28,1029.89,4.21%
12/01/15 02:00:00,30557.55,30136.32,1.38%,7835.81,8047.00,2.70%,1149.26,1088.22,5.31%,1942.95,1981.78,2.00%,762.75,775.13,1.62%,10815.51,10488.07,3.03%,2337.87,2254.22,3.58%,4729.50,4500.96,4.83%,983.88,1000.94,1.73%
12/01/15 03:00:00,30802.01,30489.08,1.02%,7867.87,8091.66,2.84%,1195.10,1101.62,7.82%,1946.15,1990.71,2.29%,775.67,794.41,2.42%,10952.00,10655.58,2.71%,2315.12,2217.98,4.20%,4756.28,4622.02,2.82%,993.80,1015.11,2.14%
12/01/15 04:00:00,31874.76,32046.68,0.54%,8165.39,8304.18,1.70%,1203.64,1135.27,5.68%,1964.32,2006.20,2.13%,799.30,819.53,2.53%,11406.32,11590.11,1.61%,2370.76,2231.62,5.87%,4936.29,4915.52,0.42%,1028.74,1044.26,1.51%
12/01/15 05:00:00,34610.00,34339.58,0.78%,8824.88,9024.32,2.26%,1317.45,1233.33,6.39%,2021.94,2065.62,2.16%,846.99,867.07,2.37%,12488.32,12126.22,2.90%,2546.74,2488.41,2.29%,5473.13,5431.22,0.77%,1090.54,1103.39,1.18%
12/01/15 06:00:00,38546.42,38262.02,0.74%,9650.10,9928.53,2.89%,1482.22,1388.31,6.34%,2111.82,2165.53,2.54%,924.13,921.61,0.27%,14031.94,13550.77,3.43%,2912.25,2868.07,1.52%,6233.17,6239.77,0.11%,1200.81,1199.42,0.12%
12/01/15 07:00:00,39753.25,40067.64,0.79%,9950.71,10143.80,1.94%,1476.43,1449.50,1.82%,2155.12,2199.82,2.07%,951.68,948.54,0.33%,14533.62,14487.20,0.32%,2979.13,3057.27,2.62%,6458.61,6552.49,1.45%,1247.95,1229.02,1.52%
12/01/15 08:00:00,39177.47,39910.17,1.87%,10027.81,10288.13,2.60%,1424.93,1455.97,2.18%,2129.39,2165.63,1.70%,941.32,936.10,0.56%,14157.83,14240.88,0.59%,2904.63,2929.43,0.85%,6363.27,6656.90,4.61%,1228.29,1237.14,0.72%
12/01/15 09:00:00,38680.00,39671.81,2.56%,10097.45,10344.60,2.45%,1421.63,1455.83,2.41%,2109.06,2114.30,0.25%,919.95,906.47,1.47%,13772.13,14074.37,2.19%,2909.04,3012.79,3.57%,6265.09,6549.04,4.53%,1185.65,1214.41,2.43%
12/01/15 10:00:00,38092.09,38753.92,1.74%,10122.88,10447.68,3.21%,1410.15,1414.11,0.28%,2081.41,2112.98,1.52%,889.07,891.34,0.26%,13396.43,13205.35,1.43%,2902.44,3185.29,9.75%,6142.16,6311.55,2.76%,1147.55,1185.61,3.32%
12/01/15 11:00:00,37441.88,38319.13,2.34%,10118.62,10557.99,4.34%,1435.34,1372.63,4.37%,2055.99,2097.18,2.00%,853.33,844.20,1.07%,13006.56,13104.11,0.75%,2907.40,3124.85,7.48%,5958.01,6072.28,1.92%,1106.65,1145.88,3.55%
12/01/15 12:00:00,36612.65,37213.48,1.64%,10011.72,10350.46,3.38%,1406.87,1320.32,6.15%,2010.93,2053.27,2.11%,827.33,815.74,1.40%,12641.63,12763.28,0.96%,2889.42,2944.07,1.89%,5762.62,5840.24,1.35%,1062.13,1126.10,6.02%
12/01/15 13:00:00,36041.91,36236.54,0.54%,9983.78,10253.51,2.70%,1393.32,1294.83,7.07%,1996.04,2024.34,1.42%,808.66,801.79,0.85%,12336.28,12213.90,0.99%,2865.04,2859.56,0.19%,5622.58,5667.16,0.79%,1036.21,1121.45,8.23%
12/01/15 14:00:00,35656.45,35603.50,0.15%,9878.40,10178.02,3.03%,1341.23,1282.88,4.35%,1973.79,2025.71,2.63%,784.28,778.43,0.75%,12239.24,11757.35,3.94%,2834.63,2882.16,1.68%,5577.87,5599.39,0.39%,1027.00,1099.57,7.07%
12/01/15 15:00:00,35620.72,35299.93,0.90%,9817.57,10088.11,2.76%,1376.24,1284.14,6.69%,1968.05,2003.07,1.78%,770.75,731.14,5.14%,12208.93,11595.94,5.02%,2831.84,2913.42,2.88%,5625.92,5605.60,0.36%,1021.41,1078.51,5.59%
12/01/15 16:00:00,36233.50,35868.27,1.01%,9853.85,10120.73,2.71%,1417.00,1316.11,7.12%,1969.60,2003.32,1.71%,782.12,759.57,2.88%,12547.70,11869.95,5.40%,2868.99,2967.58,3.44%,5763.69,5739.58,0.42%,1030.55,1091.43,5.91%
12/01/15 17:00:00,38492.67,37928.86,1.46%,10321.38,10384.40,0.61%,1520.10,1386.05,8.82%,1996.22,2002.07,0.29%,829.55,831.16,0.19%,13491.04,13172.07,2.36%,3021.55,2998.86,0.75%,6239.01,6015.30,3.59%,1073.83,1138.96,6.07%
12/01/15 18:00:00,40059.78,39156.44,2.25%,10507.27,10641.88,1.28%,1536.07,1433.74,6.66%,2094.71,2078.89,0.76%,882.52,894.63,1.37%,14104.56,13286.23,5.80%,3207.35,3199.45,0.25%,6583.40,6427.15,2.37%,1143.91,1194.47,4.42%
12/01/15 19:00:00,40103.90,39744.40,0.90%,10410.93,10700.59,2.78%,1539.24,1411.48,8.30%,2120.86,2124.20,0.16%,892.24,907.87,1.75%,14159.31,13777.04,2.70%,3222.59,3144.94,2.41%,6596.69,6456.49,2.13%,1162.04,1221.79,5.14%
12/01/15 20:00:00,39824.73,38926.44,2.26%,10236.87,10443.80,2.02%,1535.96,1383.38,9.93%,2131.12,2133.08,0.09%,897.23,893.23,0.45%,14124.02,13444.42,4.81%,3210.33,3125.48,2.64%,6517.59,6293.83,3.43%,1171.63,1209.22,3.21%
12/01/15 21:00:00,38467.88,37927.43,1.40%,9824.46,10043.45,2.23%,1489.69,1330.21,10.71%,2101.54,2097.96,0.17%,873.19,867.37,0.67%,13720.98,13365.43,2.59%,3111.93,3038.64,2.35%,6208.87,6000.90,3.35%,1137.23,1183.47,4.07%
12/01/15 22:00:00,36074.22,36062.08,0.03%,9150.60,9412.67,2.86%,1421.20,1274.53,10.32%,2050.96,2126.19,3.67%,834.13,821.19,1.55%,12882.53,12799.15,0.65%,2909.19,2875.94,1.14%,5743.78,5624.75,2.07%,1081.83,1127.66,4.24%
12/01/15 23:00:00,33789.76,33972.96,0.54%,8586.31,8779.51,2.25%,1327.00,1214.05,8.51%,2005.35,2053.09,2.38%,799.44,801.69,0.28%,12102.64,12217.87,0.95%,2662.70,2621.30,1.55%,5270.25,5207.05,1.20%,1036.06,1078.41,4.09%
12/02/15 00:00:00,32368.70,31851.03,1.60%,8199.08,8410.63,2.58%,1274.23,1218.03,4.41%,1983.43,2047.15,3.21%,788.87,729.79,7.49%,11631.53,11066.85,4.85%,2499.68,2384.01,4.63%,4964.59,4952.99,0.23%,1027.30,1041.59,1.39%
12/02/15 01:00:00,31799.03,31617.89,0.57%,8036.24,8165.81,1.61%,1252.28,1198.22,4.32%,1985.04,2040.18,2.78%,785.34,776.31,1.15%,11467.65,11192.57,2.40%,2406.91,2356.01,2.11%,4847.55,4844.49,0.06%,1018.03,1044.30,2.58%
12/02/15 02:00:00,31582.49,31615.81,0.11%,7943.79,8132.46,2.38%,1245.24,1178.30,5.38%,1991.30,2066.42,3.77%,783.78,778.46,0.68%,11439.68,11406.77,0.29%,2341.16,2264.60,3.27%,4818.59,4749.56,1.43%,1018.94,1039.24,1.99%
12/02/15 03:00:00,31911.56,31898.20,0.04%,7979.42,8119.50,1.76%,1252.74,1209.29,3.47%,2004.58,2073.74,3.45%,788.26,784.45,0.48%,11630.43,11480.07,1.29%,2332.24,2233.32,4.24%,4890.11,4941.37,1.05%,1033.79,1056.45,2.19%
12/02/15 04:00:00,33067.01,32958.00,0.33%,8214.88,8268.66,0.65%,1294.49,1286.34,0.63%,2030.49,2061.64,1.53%,808.40,803.40,0.62%,12148.62,12005.27,1.18%,2383.76,2334.48,2.07%,5122.98,5110.67,0.24%,1063.40,1087.53,2.27%
12/02/15 05:00:00,35921.39,36171.18,0.70%,8897.05,9008.15,1.25%,1409.53,1368.09,2.94%,2088.68,2129.56,1.96%,857.55,829.68,3.25%,13281.12,13426.57,1.10%,2568.75,2538.84,1.16%,5688.48,5712.53,0.42%,1130.21,1157.76,2.44%
12/02/15 06:00:00,39996.97,39328.04,1.67%,9805.01,9928.53,1.26%,1570.59,1533.22,2.38%,2183.65,2198.29,0.67%,932.82,909.33,2.52%,14832.21,14014.66,5.51%,2954.76,2894.22,2.05%,6476.90,6563.56,1.34%,1241.03,1286.23,3.64%
12/02/15 07:00:00,40907.70,40817.48,0.22%,10007.87,10143.80,1.36%,1616.94,1596.18,1.28%,2218.70,2279.75,2.75%,953.63,921.62,3.36%,15177.65,14638.01,3.56%,3020.36,3104.29,2.78%,6662.86,6834.27,2.57%,1249.68,1299.54,3.99%
12/02/15 08:00:00,39684.53,40323.41,1.61%,10046.22,10316.46,2.69%,1570.12,1472.31,6.23%,2169.52,2210.99,1.91%,920.77,899.27,2.33%,14364.07,14240.88,0.86%,2946.20,3077.30,4.45%,6465.65,6814.05,5.39%,1201.98,1292.16,7.50%
12/02/15 09:00:00,38584.36,39117.41,1.38%,10120.61,10545.26,4.20%,1495.43,1411.50,5.61%,2126.32,2156.35,1.41%,883.57,872.68,1.23%,13655.97,13512.87,1.05%,2917.03,2990.36,2.51%,6225.48,6385.81,2.58%,1159.96,1242.59,7.12%
12/02/15 10:00:00,37543.97,37822.77,0.74%,10152.40,10460.81,3.04%,1432.68,1367.76,4.53%,2083.20,2115.89,1.57%,857.71,841.76,1.86%,13104.57,13054.09,0.39%,2893.82,2954.22,2.09%,5905.98,5838.75,1.14%,1113.60,1189.49,6.81%
12/02/15 11:00:00,36464.57,36669.78,0.56%,10044.35,10459.16,4.13%,1347.50,1310.06,2.78%,2036.26,2115.86,3.91%,826.98,832.14,0.62%,12641.19,12229.54,3.26%,2856.62,2976.12,4.18%,5642.73,5629.96,0.23%,1068.95,1116.94,4.49%
12/02/15 12:00:00,35414.22,35818.76,1.14%,9887.11,10355.31,4.74%,1292.07,1272.59,1.51%,1985.12,2067.63,4.16%,800.29,806.06,0.72%,12168.72,11889.81,2.29%,2785.51,2851.95,2.39%,5469.95,5499.59,0.54%,1025.44,1075.83,4.91%
12/02/15 13:00:00,34859.64,35406.16,1.57%,9864.59,10274.97,4.16%,1298.08,1244.50,4.13%,1969.35,2026.75,2.91%,781.77,789.85,1.03%,11814.57,11739.63,0.63%,2754.92,2843.42,3.21%,5373.60,5442.13,1.28%,1002.76,1044.92,4.20%
12/02/15 14:00:00,34357.71,34719.64,1.05%,9798.43,10119.67,3.28%,1292.24,1237.32,4.25%,1975.03,2028.83,2.72%,764.93,771.39,0.85%,11484.39,11345.92,1.21%,2743.03,2807.12,2.34%,5312.12,5383.33,1.34%,987.54,1026.04,3.90%
12/02/15 15:00:00,34068.64,34187.94,0.35%,9704.10,10034.87,3.41%,1292.07,1235.42,4.38%,1968.22,2007.46,1.99%,754.74,727.60,3.60%,11331.07,11066.28,2.34%,2728.87,2744.11,0.56%,5305.69,5362.35,1.07%,983.88,1009.83,2.64%
12/02/15 16:00:00,34449.71,34507.87,0.17%,9731.84,9940.90,2.15%,1309.35,1244.84,4.93%,1969.90,2009.91,2.03%,771.17,742.38,3.73%,11537.07,11393.69,1.24%,2763.05,2752.04,0.40%,5365.88,5408.14,0.79%,1001.45,1015.96,1.45%
12/02/15 17:00:00,36666.93,35777.38,2.43%,10236.46,10187.28,0.48%,1415.04,1330.68,5.96%,1988.23,1998.33,0.51%,822.62,766.54,6.82%,12505.07,11896.57,4.87%,2903.39,2806.56,3.34%,5744.87,5722.90,0.38%,1051.25,1068.52,1.64%
12/02/15 18:00:00,38957.84,38762.85,0.50%,10627.71,10681.98,0.51%,1509.84,1438.46,4.73%,2082.08,2076.77,0.25%,872.59,849.19,2.68%,13358.26,13186.72,1.28%,3131.39,3105.79,0.82%,6231.60,6251.94,0.33%,1144.38,1171.99,2.41%
12/02/15 19:00:00,39414.79,39448.36,0.09%,10697.82,10754.71,0.53%,1490.88,1451.15,2.66%,2124.54,2191.30,3.14%,886.40,894.04,0.86%,13541.11,13436.85,0.77%,3184.37,3089.38,2.98%,6316.86,6426.41,1.73%,1172.78,1204.54,2.71%
12/02/15 20:00:00,39300.13,39875.59,1.46%,10569.81,10584.92,0.14%,1450.49,1424.04,1.82%,2143.50,2150.95,0.35%,894.82,889.74,0.57%,13527.53,13927.29,2.96%,3204.88,3177.25,0.86%,6319.68,6472.00,2.41%,1189.42,1249.39,5.04%
12/02/15 21:00:00,38331.30,38011.20,0.84%,10236.76,10205.15,0.31%,1422.73,1409.66,0.92%,2131.39,2180.76,2.32%,875.94,854.02,2.50%,13201.65,12830.65,2.81%,3145.77,3070.22,2.40%,6145.66,6240.88,1.55%,1171.39,1219.86,4.14%
12/02/15 22:00:00,36194.37,36213.65,0.05%,9656.34,9583.50,0.75%,1335.77,1323.84,0.89%,2078.52,2120.65,2.03%,833.87,815.23,2.24%,12406.95,12519.34,0.91%,2981.89,2909.26,2.44%,5783.84,5760.89,0.40%,1117.19,1180.95,5.71%
12/02/15 23:00:00,34173.04,34983.81,2.37%,9137.98,9347.94,2.30%,1255.73,1285.08,2.34%,2043.73,2056.19,0.61%,800.11,771.73,3.55%,11688.76,12110.20,3.61%,2774.61,2822.70,1.73%,5404.28,5452.41,0.89%,1067.86,1137.56,6.53%
12/03/15 00:00:00,32816.38,32947.02,0.40%,8545.88,8922.27,4.40%,1302.29,1267.04,2.71%,1961.93,2046.28,4.30%,771.51,777.60,0.79%,11141.81,11089.23,0.47%,2555.31,2624.23,2.70%,5450.87,5104.87,6.35%,1086.77,1115.50,2.64%
12/03/15 01:00:00,32281.42,33102.91,2.54%,8341.37,8893.68,6.62%,1297.16,1265.06,2.48%,1946.53,2028.49,4.21%,762.50,777.47,1.96%,11022.10,11275.41,2.30%,2471.65,2578.72,4.33%,5351.91,5198.56,2.87%,1088.19,1085.52,0.25%
12/03/15 02:00:00,32294.73,33342.34,3.24%,8280.74,8804.85,6.33%,1303.80,1318.36,1.12%,1959.99,2047.94,4.49%,767.34,778.46,1.45%,11074.19,11644.95,5.15%,2450.76,2482.69,1.30%,5360.83,5160.18,3.74%,1097.09,1104.92,0.71%
12/03/15 03:00:00,32829.21,33558.12,2.22%,8390.41,8978.86,7.01%,1308.91,1299.78,0.70%,1973.78,2037.99,3.25%,775.43,795.74,2.62%,11340.84,11480.07,1.23%,2480.68,2566.96,3.48%,5438.26,5287.70,2.77%,1120.90,1111.02,0.88%
12/03/15 04:00:00,34223.76,34624.85,1.17%,8734.70,9147.15,4.72%,1366.34,1341.66,1.81%,2004.03,2061.64,2.87%,799.28,819.53,2.53%,11899.04,12005.27,0.89%,2575.72,2607.92,1.25%,5684.17,5499.22,3.25%,1160.48,1142.45,1.55%
12/03/15 05:00:00,37388.97,37826.19,1.17%,9543.71,9871.10,3.43%,1468.56,1462.93,0.38%,2070.02,2089.83,0.96%,859.10,867.07,0.93%,13132.76,13426.57,2.24%,2829.37,2873.50,1.56%,6244.39,6040.41,3.27%,1241.04,1194.78,3.73%
12/03/15 06:00:00,41802.45,41683.45,0.28%,10471.26,10825.74,3.39%,1608.72,1617.67,0.56%,2162.29,2185.75,1.09%,940.22,919.18,2.24%,14831.54,14594.11,1.60%,3278.00,3285.45,0.23%,7136.68,6937.89,2.79%,1373.74,1317.67,4.08%
12/03/15 07:00:00,42677.95,42508.57,0.40%,10627.21,10843.38,2.03%,1682.71,1613.48,4.11%,2208.18,2256.65,2.19%,956.59,949.43,0.75%,15164.18,15155.00,0.06%,3344.10,3239.78,3.12%,7279.94,7084.32,2.69%,1415.03,1366.53,3.43%
12/03/15 08:00:00,40885.27,40458.29,1.04%,10498.14,10604.28,1.01%,1616.34,1534.83,5.04%,2147.93,2171.94,1.12%,914.41,893.31,2.31%,14274.60,14167.71,0.75%,3136.42,3130.15,0.20%,6958.35,6681.95,3.97%,1339.08,1274.11,4.85%
12/03/15 09:00:00,38968.16,38952.77,0.04%,10308.74,10797.12,4.74%,1539.14,1451.46,5.70%,2085.27,2129.01,2.10%,866.26,830.01,4.18%,13320.21,13155.90,1.23%,2980.00,3106.99,4.26%,6616.18,6285.24,5.00%,1252.36,1197.04,4.42%
12/03/15 10:00:00,37393.32,37670.86,0.74%,10168.47,10543.26,3.69%,1455.82,1385.63,4.82%,2031.32,2102.99,3.53%,822.41,803.16,2.34%,12607.15,12708.48,0.80%,2843.80,2900.45,1.99%,6291.01,6094.65,3.12%,1173.35,1132.25,3.50%
12/03/15 11:00:00,35925.20,36585.91,1.84%,9937.02,10433.66,5.00%,1357.29,1318.13,2.89%,1987.46,2052.69,3.28%,786.71,786.25,0.06%,11990.66,12212.67,1.85%,2738.34,2816.88,2.87%,6034.00,5884.26,2.48%,1093.71,1081.36,1.13%
12/03/15 12:00:00,34847.70,35517.19,1.92%,9802.03,10297.98,5.06%,1301.10,1270.28,2.37%,1946.73,2011.27,3.32%,756.91,751.70,0.69%,11562.42,11675.45,0.98%,2660.28,2780.73,4.53%,5778.70,5689.86,1.54%,1039.52,1039.92,0.04%
12/03/15 13:00:00,34204.32,34886.40,1.99%,9724.09,10194.47,4.84%,1271.84,1236.08,2.81%,1933.65,2024.34,4.69%,742.70,742.67,0.00%,11256.28,11352.01,0.85%,2633.95,2762.99,4.90%,5635.43,5560.02,1.34%,1006.37,1013.83,0.74%
12/03/15 14:00:00,33716.28,34375.81,1.96%,9687.10,10158.88,4.87%,1218.74,1212.09,0.55%,1929.33,2025.71,5.00%,732.13,725.41,0.92%,11032.97,11059.24,0.24%,2634.08,2731.03,3.68%,5500.38,5469.40,0.56%,981.55,994.03,1.27%
12/03/15 15:00:00,33350.60,33951.47,1.80%,9564.87,10015.35,4.71%,1175.24,1195.96,1.76%,1917.56,2009.74,4.81%,731.67,724.23,1.02%,10873.51,10856.49,0.16%,2623.44,2726.77,3.94%,5493.33,5434.51,1.07%,970.98,988.40,1.79%
12/03/15 16:00:00,33704.18,34142.07,1.30%,9549.05,9875.73,3.42%,1184.93,1219.75,2.94%,1931.72,2003.32,3.71%,735.29,726.59,1.18%,11087.58,11055.77,0.29%,2638.68,2694.89,2.13%,5603.23,5573.47,0.53%,973.70,992.54,1.94%
12/03/15 17:00:00,35618.03,35947.19,0.92%,10049.31,10203.00,1.53%,1279.38,1309.73,2.37%,1953.69,2001.71,2.46%,776.63,762.45,1.83%,11869.37,11913.38,0.37%,2738.30,2806.56,2.49%,5942.47,5905.50,0.62%,1008.86,1044.86,3.57%
12/03/15 18:00:00,37951.22,38414.50,1.22%,10432.14,10764.59,3.19%,1457.36,1420.11,2.56%,2044.31,2075.63,1.53%,819.00,812.17,0.83%,12625.24,12750.07,0.99%,3001.32,2974.89,0.88%,6481.50,6464.22,0.27%,1090.36,1152.83,5.73%
12/03/15 19:00:00,38556.68,38898.84,0.89%,10560.76,10808.83,2.35%,1442.94,1458.50,1.08%,2076.72,2124.20,2.29%,828.70,819.45,1.12%,12826.77,12984.28,1.23%,3084.24,3023.33,1.97%,6616.11,6501.18,1.74%,1120.44,1179.06,5.23%
12/03/15 20:00:00,38751.86,38792.56,0.11%,10560.56,10703.26,1.35%,1448.79,1430.54,1.26%,2103.62,2133.08,1.40%,834.41,811.37,2.76%,12897.76,12836.73,0.47%,3136.47,3095.35,1.31%,6633.84,6608.91,0.38%,1136.41,1173.31,3.25%
12/03/15 21:00:00,38009.87,38022.61,0.03%,10272.18,10557.88,2.78%,1465.40,1375.61,6.13%,2092.76,2113.39,0.99%,819.87,793.89,3.17%,12623.99,12453.04,1.35%,3111.95,3077.73,1.10%,6497.77,6471.08,0.41%,1125.97,1179.99,4.80%
12/03/15 22:00:00,36071.44,35762.25,0.86%,9680.38,9928.77,2.57%,1407.32,1319.43,6.25%,2047.40,2062.41,0.73%,781.69,762.28,2.48%,11952.90,11496.14,3.82%,2987.33,3010.56,0.78%,6129.99,6094.12,0.59%,1084.44,1088.54,0.38%
12/03/15 23:00:00,34005.47,34143.40,0.41%,9115.31,9325.57,2.31%,1337.70,1260.13,5.80%,2006.00,2021.73,0.78%,752.83,719.14,4.47%,11210.13,11178.18,0.29%,2804.18,2822.70,0.66%,5737.26,5762.31,0.44%,1042.06,1053.64,1.11%
12/04/15 00:00:00,32749.16,33213.56,1.42%,8901.52,9022.95,1.36%,1239.86,1235.43,0.36%,2013.25,2028.24,0.74%,730.11,695.23,4.78%,10680.79,10771.33,0.85%,2723.93,2786.14,2.28%,5437.39,5650.83,3.93%,1022.31,1023.40,0.11%
12/04/15 01:00:00,32278.00,32913.19,1.97%,8748.38,8907.98,1.82%,1227.39,1247.14,1.61%,1990.83,2017.65,1.35%,723.70,701.04,3.13%,10523.53,10739.38,2.05%,2674.44,2706.78,1.21%,5367.97,5540.12,3.21%,1021.76,1053.09,3.07%
12/04/15 02:00:00,32383.40,33246.43,2.67%,8750.51,8919.79,1.93%,1234.38,1201.11,2.70%,1990.45,2013.81,1.17%,726.30,709.14,2.36%,10586.26,10977.49,3.70%,2667.21,2727.41,2.26%,5396.14,5606.67,3.90%,1032.15,1091.00,5.70%
12/04/15 03:00:00,32878.99,33295.83,1.27%,8819.16,9000.39,2.05%,1257.76,1239.91,1.42%,1991.72,2012.63,1.05%,736.57,705.23,4.26%,10796.87,10830.05,0.31%,2699.43,2735.94,1.35%,5528.70,5688.13,2.88%,1048.77,1083.55,3.32%
12/04/15 04:00:00,34160.77,34579.87,1.23%,9112.91,9189.89,0.84%,1309.11,1279.85,2.24%,2011.62,2011.28,0.02%,759.07,742.24,2.22%,11308.08,11584.80,2.45%,2787.87,2813.00,0.90%,5786.85,5818.30,0.54%,1085.26,1140.51,5.09%
12/04/15 05:00:00,37236.19,37452.35,0.58%,9889.15,9951.08,0.63%,1416.81,1387.99,2.03%,2065.15,2059.30,0.28%,817.11,802.14,1.83%,12466.96,12554.39,0.70%,3032.63,3026.61,0.20%,6385.48,6449.11,1.00%,1162.89,1221.73,5.06%
12/04/15 06:00:00,41662.96,42077.46,0.99%,10837.10,10981.40,1.33%,1596.86,1546.47,3.16%,2149.66,2174.98,1.18%,900.57,884.35,1.80%,14128.26,14408.55,1.98%,3499.29,3486.02,0.38%,7261.43,7255.49,0.08%,1289.79,1340.21,3.91%
12/04/15 07:00:00,42557.08,42288.93,0.63%,11004.33,10934.31,0.64%,1621.49,1572.16,3.04%,2189.51,2229.10,1.81%,922.78,932.81,1.09%,14549.65,14487.20,0.43%,3549.11,3503.60,1.28%,7381.34,7250.78,1.77%,1338.87,1378.97,3.00%
12/04/15 08:00:00,40827.73,40614.93,0.52%,10857.30,10918.67,0.57%,1550.31,1504.63,2.95%,2147.18,2161.49,0.67%,893.62,884.56,1.01%,13839.31,14141.37,2.18%,3318.16,3119.67,5.98%,6945.55,6616.09,4.74%,1276.29,1268.44,0.61%
12/04/15 09:00:00,39022.13,39028.76,0.02%,10666.33,10883.18,2.03%,1465.05,1466.72,0.11%,2111.42,2119.93,0.40%,857.22,840.08,2.00%,13104.41,12989.54,0.88%,3130.86,3134.72,0.12%,6485.59,6398.64,1.34%,1201.24,1195.94,0.44%
12/04/15 10:00:00,37576.73,37625.90,0.13%,10543.51,10578.47,0.33%,1387.29,1414.58,1.97%,2093.88,2112.98,0.91%,821.20,804.00,2.09%,12512.78,12601.06,0.71%,2971.07,2863.63,3.62%,6109.89,6113.95,0.07%,1137.10,1137.23,0.01%
12/04/15 11:00:00,36188.43,36629.68,1.22%,10332.64,10491.39,1.54%,1312.22,1344.13,2.43%,2062.63,2096.34,1.63%,787.80,770.33,2.22%,11962.98,12145.24,1.52%,2844.63,2804.23,1.42%,5805.52,5879.09,1.27%,1080.01,1098.93,1.75%
12/04/15 12:00:00,35056.71,35729.98,1.92%,10131.60,10355.31,2.21%,1248.94,1298.10,3.94%,2030.35,2113.98,4.12%,758.41,749.82,1.13%,11533.11,11675.45,1.23%,2752.13,2784.67,1.18%,5570.95,5696.53,2.25%,1031.22,1056.14,2.42%
12/04/15 13:00:00,34375.08,34940.07,1.64%,10014.82,10202.13,1.87%,1203.63,1258.16,4.53%,2012.73,2029.62,0.84%,742.81,740.80,0.27%,11245.75,11352.01,0.94%,2723.72,2768.44,1.64%,5426.63,5556.11,2.39%,1004.99,1032.80,2.77%
12/04/15 14:00:00,33751.22,34443.85,2.05%,9854.09,10083.26,2.33%,1174.08,1229.33,4.71%,1983.95,2025.71,2.11%,728.98,723.29,0.78%,11003.24,11152.15,1.35%,2702.52,2758.49,2.07%,5322.40,5458.92,2.56%,981.96,1012.70,3.13%
12/04/15 15:00:00,33368.48,34050.48,2.04%,9734.27,10015.35,2.89%,1150.75,1209.08,5.07%,1973.42,2004.83,1.59%,720.91,723.21,0.32%,10851.76,10914.94,0.58%,2693.94,2745.99,1.93%,5278.27,5424.06,2.76%,965.15,1013.02,4.96%
12/04/15 16:00:00,33507.56,34197.02,2.06%,9704.95,9875.73,1.76%,1178.23,1240.32,5.27%,1964.75,2009.18,2.26%,724.89,719.00,0.81%,10951.36,11055.77,0.95%,2679.20,2722.91,1.63%,5333.83,5548.41,4.02%,970.36,1025.70,5.70%
12/04/15 17:00:00,35358.19,36176.25,2.31%,10161.34,10292.19,1.29%,1279.23,1321.05,3.27%,1986.04,1996.43,0.52%,764.67,766.43,0.23%,11757.52,11896.57,1.18%,2728.17,2806.56,2.87%,5671.49,6027.97,6.29%,1009.75,1069.05,5.87%
12/04/15 18:00:00,37236.46,38848.98,4.33%,10520.96,10869.14,3.31%,1361.15,1446.85,6.30%,2068.15,2065.26,0.14%,800.71,808.20,0.94%,12387.01,12949.42,4.54%,2922.92,2992.40,2.38%,6094.31,6547.51,7.44%,1081.26,1170.19,8.23%
12/04/15 19:00:00,37380.26,38817.12,3.84%,10525.38,10837.32,2.96%,1381.43,1428.94,3.44%,2086.66,2102.29,0.75%,803.85,804.61,0.09%,12434.23,12915.71,3.87%,2933.86,2999.12,2.22%,6112.97,6546.79,7.10%,1101.88,1182.34,7.30%
12/04/15 20:00:00,37334.26,38770.95,3.85%,10461.05,10824.76,3.48%,1385.34,1443.57,4.20%,2083.83,2097.61,0.66%,804.64,833.00,3.53%,12418.83,12923.50,4.06%,2930.41,3029.64,3.39%,6137.15,6417.64,4.57%,1113.01,1201.22,7.93%
12/04/15 21:00:00,37013.01,38115.77,2.98%,10317.52,10637.13,3.10%,1374.32,1392.63,1.33%,2084.41,2099.65,0.73%,795.76,793.89,0.23%,12322.10,12807.69,3.94%,2909.18,2966.31,1.96%,6098.20,6267.35,2.77%,1111.52,1151.12,3.56%
12/04/15 22:00:00,35928.12,36655.00,2.02%,9992.22,10144.32,1.52%,1333.35,1332.75,0.05%,2060.01,2043.56,0.80%,771.94,753.89,2.34%,11914.11,12372.23,3.85%,2841.28,2871.59,1.07%,5927.49,6001.35,1.25%,1087.72,1135.32,4.38%
